rsi,bb_up,bb_down,ma100,ma50,VA,VN
1577426188.14686823,0.9805121,0.9796539,0.98059043,0.98039968,1,2
1577426480.80581331,0.98044036,0.97966564,0.98057696,0.98038048,2,1
1577426787.18315196,0.98034559,0.97970441,0.98056494,0.98036438,1,2
1577427086.38122082,0.98025156,0.97974844,0.98055296,0.98034852,2,2
1577427385.5139215,0.98013251,0.97981949,0.98054102,0.98033289,2,1
1577427685.5139215,0.98007202,0.97985298,0.98052932,0.98031788,1,1
1577427988.39430213,0.98007086,0.97986214,0.98051824,0.98030424,1,1
1577428596.60101104,0.98005968,0.97986732,0.98049871,0.98028239,0,2
1577428882.71599412,0.98005489,0.97986211,0.98048705,0.98026779,2,1
1577429483.13280368,0.98003437,0.97987463,0.98046462,0.98024066,0,1
1577430089.78703022,0.98003397,0.97988003,0.98044425,0.98021793,0,2
1577430685.600842,0.98003285,0.97987615,0.98042369,0.98019502,0,1
1577430987.76969695,0.98002519,0.97987581,0.98041391,0.98018463,1,2
1577431286.01430678,0.98001654,0.97987546,0.98040413,0.98017425,2,2
1577431886.97028017,0.98001691,0.97987409,0.98038495,0.98015432,0,2
1577432785.50024867,0.9800036,0.9798724,0.98035749,0.98012707,0,2
1577433085.50024867,0.98000137,0.97986963,0.98034863,0.98011856,2,1
1577433404.90979958,0.98000544,0.97986856,0.98034133,0.98011312,1,1
1577433710.30066562,0.98001537,0.97986463,0.98033477,0.98010908,1,2
1577433992.67856407,0.9800126,0.9798644,0.98032695,0.98010245,2,2
1577434290.68437719,0.98000098,0.97986802,0.98031909,0.98009569,2,2
1577434588.62761402,0.97997916,0.97987884,0.98031119,0.9800888,2,1
1577434906.97743273,0.97999758,0.97987142,0.98030542,0.9800861,1,1
1577435221.33934855,0.98007553,0.97982047,0.98030313,0.98009017,1,2
1577435517.56244731,0.98011961,0.97980239,0.9803005,0.9800933,2,2
1577435805.6984756,0.98013834,0.97979966,0.98029653,0.98009357,2,1
1577436112.27655053,0.9801728,0.9797882,0.98029422,0.98009696,1,2
1577436712.34599853,0.98022734,0.97978566,0.98028975,0.98010336,0,2
1577436996.10236192,0.98023413,0.97979387,0.98028559,0.98010244,2,1
1577437314.65059781,0.98029225,0.97977775,0.98028667,0.98011176,1,1
1577437617.73164678,0.98035779,0.97976221,0.98028911,0.98012345,1,2
1577437899.83368134,0.9803733,0.9797767,0.98028774,0.98012724,2,2
1577438188.35769272,0.98037066,0.97979234,0.98028284,0.98012382,2,2
1577438472.33937716,0.98041727,0.97971373,0.98026932,0.98010328,2,1
1577438780.0190351,0.98043212,0.97968088,0.98025864,0.98008864,1,2
1577439067.999892,0.98055133,0.97948967,0.98023748,0.9800534,2,1
1577439380.75109601,0.98057634,0.97941466,0.98022248,0.98003091,1,1
1577439684.97687173,0.98058151,0.97936749,0.98020995,0.98001362,1,1
1577439986.92678618,0.98058376,0.97933524,0.98019867,0.97999897,1,2
1577440285.38853955,0.98058723,0.97929777,0.98018661,0.97998293,2,2
1577440580.39942408,0.98060137,0.97923363,0.98017143,0.97996085,2,2
1577440878.21586657,0.9806099,0.9791571,0.98015497,0.97993651,2,2
1577441167.23797512,0.98066888,0.97895712,0.98012774,0.97989115,2,2
1577441462.01327777,0.98077601,0.97866599,0.98009214,0.97982993,2,1
1577441771.03593707,0.98079872,0.97848828,0.9800616,0.97977974,1,2
1577442068.93139005,0.98080131,0.97830769,0.9800287,0.97972563,2,2
1577442365.11069274,0.98081595,0.97808505,0.97999031,0.97966149,2,2
1577442661.50801373,0.98084127,0.97781273,0.97994535,0.97958535,2,1
1577442962.35530329,0.98083128,0.97758872,0.97990168,0.97951299,1,2
1577443262.04257822,0.98073802,0.97741898,0.97985828,0.97944228,2,1
1577443562.04257822,0.980587,0.9773,0.97981574,0.97937435,1,1
1577443875.36271214,0.98041602,0.97724698,0.97977939,0.97931967,1,1
1577444184.95844388,0.98024392,0.97723708,0.97974851,0.97927654,1,2
1577444483.91221881,0.98013755,0.97720145,0.97971745,0.97923354,2,1
1577444784.34081817,0.97998982,0.97719518,0.97968721,0.97919262,1,2
1577445072.95550323,0.97993864,0.97709736,0.97964786,0.97913408,2,1
1577445373.41288853,0.9798196,0.9770394,0.97960948,0.97907824,1,2
1577445669.37035584,0.97966445,0.97698455,0.97956751,0.97901595,2,1
1577445970.40484262,0.97945762,0.97697838,0.97952677,0.9789569,1,2
1577446270.97423577,0.97921667,0.97701233,0.97948703,0.97890055,2,2
1577446565.53779435,0.97899617,0.97701383,0.97944234,0.97883504,2,2
1577446859.75014234,0.97880842,0.97694358,0.97938922,0.97875366,2,2
1577447155.63429952,0.97884068,0.97665432,0.97932627,0.97865391,2,1
1577447468.8841157,0.9788356,0.9764804,0.97927109,0.97857101,1,1
1577447770.01862597,0.9787528,0.9763652,0.97921761,0.97849254,1,2
1577448065.3112278,0.97871873,0.97617727,0.97915746,0.97840185,2,2
1577448364.87543511,0.97870566,0.97599534,0.97909771,0.97831315,2,1
1577448675.85001421,0.97868743,0.97588357,0.97904468,0.97823891,1,1
1577448978.05499196,0.97865008,0.97579492,0.9789939,0.97816993,1,2
1577449275.56557965,0.97861197,0.97569703,0.97894154,0.97809856,2,1
1577449586.17391014,0.97855152,0.97565048,0.97889597,0.97804137,1,2
1577450184.70522594,0.97825865,0.97563935,0.97880515,0.977929,0,1
1577450487.99635291,0.97805863,0.97568737,0.97876267,0.97787923,1,2
1577450785.10856318,0.97781716,0.97576684,0.97871926,0.97782789,2,2
1577451081.99150205,0.97767478,0.97578622,0.97867472,0.97777464,2,1
1577451389.43835831,0.97750724,0.97584576,0.97863423,0.97772975,1,2
1577451978.46162271,0.97720933,0.97588767,0.97853956,0.97761368,0,2
1577452272.66352534,0.97701029,0.97593171,0.97848868,0.97754922,2,1
1577452578.83107781,0.97685082,0.97597818,0.97844138,0.97749239,1,2
1577452873.52874875,0.97683843,0.97590057,0.97839026,0.97742837,2,1
1577453186.29386353,0.97683947,0.97589553,0.9783463,0.97737902,1,2
1577453485.21026373,0.97682282,0.97587118,0.97830241,0.97733004,2,1
1577453790.59758711,0.97679756,0.97586644,0.97826217,0.97728847,1,1
1577454096.22625089,0.97680647,0.97588253,0.97822589,0.97725481,1,2
1577454392.62281299,0.97680648,0.97590152,0.97818834,0.97721854,2,2
1577454689.44786406,0.97679903,0.97589097,0.97814976,0.97718017,2,2
1577454986.66213298,0.97678542,0.97587258,0.97811036,0.97714016,2,2
1577455280.65847135,0.97679224,0.97582776,0.97806798,0.97709427,2,1
1577455581.6967485,0.97675398,0.97580102,0.97802683,0.97705097,1,2
1577456174.15494013,0.97672426,0.97565974,0.97793657,0.976949,0,1
1577456484.20253611,0.97665478,0.97565322,0.97789624,0.97690786,1,2
1577456780.28742671,0.97660225,0.97562675,0.97785433,0.97686363,2,1
1577457081.98595595,0.97655775,0.97560525,0.97781385,0.97682231,1,1
1577457388.62866735,0.97645434,0.97563866,0.97777655,0.97678732,1,1
1577457701.77392292,0.97645844,0.97563756,0.97774612,0.97676586,1,2
1577458002.48918653,0.9764628,0.9756362,0.97771669,0.97674602,2,2
1577458302.48918653,0.9764854,0.9756426,0.97768785,0.97672696,2,2
1577458596.82662058,0.97649023,0.97564377,0.97765759,0.97670473,2,1
1577458904.19650006,0.97651732,0.97566368,0.97763131,0.97669003,1,1
1577459206.52138662,0.97654689,0.97565611,0.97760672,0.97667827,1,2
1577459498.20973897,0.97655747,0.97565753,0.97757986,0.97666147,2,1
1577459801.39565921,0.97656409,0.97565591,0.97755491,0.97664808,1,1
1577460104.4883697,0.97655676,0.97565924,0.97753184,0.97663796,1,2
1577460374.37096977,0.97656831,0.97556869,0.9774924,0.9765949,2,1
1577460688.31532598,0.97654981,0.97555519,0.97746126,0.97656844,1,2
1577460987.54087234,0.97653856,0.97553944,0.97743015,0.97654183,2,1
1577461288.98308396,0.97653796,0.97553604,0.97740044,0.97651784,1,1
1577461591.25664377,0.97653796,0.97553604,0.97737251,0.97649714,1,2
1577461885.1923337,0.97653375,0.97554725,0.97734138,0.9764698,2,2
1577462180.72728467,0.97654125,0.97553175,0.97730769,0.97643726,2,1
1577462796.81650996,0.97654848,0.97557552,0.97726013,0.97641093,0,2
1577463089.96588445,0.97654564,0.97558536,0.9772328,0.97639011,2,2
1577463386.70200086,0.97655154,0.97556346,0.97720384,0.97636579,2,2
1577463682.76120281,0.97654685,0.97550715,0.97717267,0.97633694,2,1
1577463991.35083556,0.97652028,0.97549272,0.97714648,0.97631784,1,2
1577464289.39713717,0.97649122,0.97547478,0.97711962,0.97629714,2,2
1577464579.08339381,0.97650412,0.97538688,0.97708576,0.97626235,2,1
1577464882.00236583,0.97646745,0.97533855,0.97705397,0.97623167,1,1
1577465185.390692,0.97639798,0.97532502,0.97702438,0.97620533,1,2
1577465484.76410627,0.97634874,0.97530326,0.97699499,0.97617924,2,2
1577465773.83849502,0.97632437,0.97520663,0.97695766,0.97613731,2,1
1577466084.65757895,0.97621969,0.97520931,0.97692622,0.97610722,1,2
1577466380.95863342,0.97624349,0.97515351,0.97689244,0.97607243,2,2
1577466680.70816088,0.97623736,0.97508864,0.97685912,0.97603861,2,2
1577466977.63120937,0.9762385,0.9750075,0.97682409,0.97600141,2,2
1577467269.74196219,0.97627931,0.97484369,0.97678203,0.97595037,2,2
1577467568.89951634,0.97628617,0.97470283,0.97673981,0.97589938,2,2
1577467864.27205992,0.97634526,0.97449774,0.97669229,0.97583822,2,2
1577468163.11197352,0.97640031,0.97430369,0.97664393,0.97577594,2,1
1577468472.3389256,0.97633112,0.97420588,0.97660009,0.97572316,1,2
1577468771.17641354,0.97624367,0.97412133,0.97655593,0.97567009,2,1
1577469081.30336761,0.97615888,0.97407612,0.9765168,0.97562734,1,1
1577469400.8927319,0.976087,0.97409,0.97649053,0.97561019,1,1
1577469711.69092941,0.97611091,0.97408009,0.97647626,0.97561646,1,2
1577469996.80894661,0.97601887,0.97410613,0.97645079,0.97559974,2,2
1577470287.3755157,0.97591569,0.97409831,0.97641572,0.97556367,2,2
1577470582.79002476,0.97588354,0.97402746,0.97637541,0.97551725,2,2
1577470880.88889647,0.97583775,0.97395025,0.97633332,0.97546755,2,2
1577471180.57861352,0.97576154,0.97389346,0.97629167,0.97541902,2,1
1577471482.89161277,0.97566563,0.97386637,0.97625243,0.97537553,1,2
1577471779.94225407,0.97564122,0.97379478,0.9762108,0.97532747,2,2
1577472076.32287979,0.97557813,0.97371487,0.97616583,0.97527306,2,1
1577472380.4376235,0.97551451,0.97366249,0.97612414,0.97522549,1,2
1577472680.4376235,0.97543813,0.97362387,0.97608326,0.97517978,2,2
1577472979.52637744,0.97537257,0.97358243,0.9760424,0.9751343,2,1
1577473282.13709402,0.97535149,0.97354151,0.97600354,0.97509296,1,2
1577473579.95331907,0.97533399,0.97349401,0.97596387,0.9750501,2,2
1577473878.29632235,0.97533666,0.97345134,0.97592379,0.97500656,2,1
1577474181.01760149,0.97533831,0.97342369,0.9758855,0.9749667,1,2
1577474472.51443505,0.97534863,0.97333737,0.97584163,0.97491585,2,2
1577475067.51289916,0.97538466,0.97308134,0.97574491,0.97479737,0,2
1577475366.24127769,0.97526957,0.97300843,0.97569669,0.97473905,2,2
1577475665.31495857,0.97492875,0.97309825,0.97564844,0.97468104,2,2
1577475964.00283957,0.97472374,0.97310326,0.97559976,0.97462257,2,1
1577476277.21698713,0.97460871,0.97308929,0.975556,0.97457423,1,2
1577476574.65361691,0.97454957,0.97304043,0.97551133,0.97452426,2,2
1577476874.07342196,0.97450255,0.97299045,0.97546715,0.97447547,2,1
1577477485.42600846,0.97434947,0.97298253,0.97538864,0.97439776,0,1
1577477786.06887126,0.97428265,0.97298135,0.97535064,0.97436138,1,1
1577478088.13807511,0.97424712,0.97297288,0.975314,0.9743276,1,1
1577478394.14773583,0.97418924,0.97298376,0.97527986,0.97429868,1,2
1577478683.10462379,0.97412026,0.97298474,0.97524224,0.97426265,2,1
1577478986.49648285,0.97405041,0.97299559,0.97520635,0.97423,1,1
1577479590.51804256,0.97386668,0.97306932,0.97513905,0.9741731,0,2
1577480185.38557243,0.97363244,0.97318956,0.97507066,0.97411327,0,2
1577480476.93416691,0.97358855,0.97319045,0.97503441,0.97407903,2,2
1577480769.58644819,0.97362377,0.97312223,0.97499492,0.97403828,2,1
1577481076.37568903,0.97363386,0.97308614,0.97495779,0.97400227,1,1
1577481384.06538892,0.97363539,0.97307561,0.97492338,0.97397159,1,2
1577481683.55932212,0.97363712,0.97306888,0.97488945,0.97394173,2,1
1577481990.41257071,0.97363391,0.97308309,0.97485798,0.97391656,1,1
1577482291.88974047,0.9736305,0.9730795,0.97482752,0.97389317,1,1
1577482899.55629611,0.97364311,0.97309389,0.97477253,0.97385717,0,1
1577483210.70243669,0.97367107,0.97308193,0.97474991,0.97384827,1,2
1577483495.45806456,0.97366731,0.97308169,0.97472357,0.97383147,2,1
1577483806.12388635,0.97369778,0.97306922,0.97470231,0.97382435,1,2
1577484087.4464817,0.97368564,0.97305636,0.97467355,0.97380183,2,1
1577484398.58335924,0.97367687,0.97306013,0.97465111,0.97379156,1,2
1577484698.16953754,0.97369232,0.97305968,0.97462891,0.97378131,2,1
1577485303.57693434,0.97377388,0.97302812,0.97459287,0.97377581,0,1
1577485606.33082724,0.97382212,0.97300888,0.97457677,0.97377597,1,1
1577485909.01237082,0.97388902,0.97298898,0.97456258,0.97377927,1,1
1577486213.04128146,0.97397786,0.97295914,0.97455124,0.97378753,1,2
1577486508.53929162,0.9740365,0.9729685,0.97453874,0.97379273,2,1
1577486811.28227544,0.97408216,0.97301884,0.97452807,0.97380085,1,1
1577487113.90150261,0.97413929,0.97305771,0.9745192,0.9738118,1,1
1577487419.20508027,0.97423662,0.97306538,0.97451427,0.97382977,1,1
1577487722.16643858,0.97434461,0.97307639,0.974512,0.97385213,1,1
1577488026.79096532,0.97450666,0.97305034,0.97451494,0.97388381,1,2
1577488324.57559323,0.97462887,0.97305913,0.97451721,0.97391307,2,2
1577488620.72606182,0.97472355,0.97308045,0.97451846,0.97393923,2,2
1577488917.5630095,0.97479385,0.97312115,0.97451888,0.97396279,2,1
1577489218.73477101,0.974869,0.973141,0.97452009,0.97398699,1,1
1577489526.9997232,0.97499917,0.97316583,0.974529,0.97402554,1,2
1577489809.65299439,0.97506502,0.97320398,0.97453219,0.9740516,2,2
1577490104.56704736,0.97505761,0.97334539,0.97453334,0.97407271,2,1
1577490407.13714027,0.97508052,0.97343548,0.97453604,0.97409614,1,2
1577490706.00061774,0.97508129,0.97354671,0.9745383,0.97411786,2,2
1577664404.76996732,0.97508741,0.97363159,0.97454011,0.97413794,2,1
1577664693.22772312,0.97505763,0.97373337,0.97453774,0.974149,1,1
1577665321.63930106,0.97533486,0.97376714,0.97457066,0.97424363,0,2
1577665600.72701383,0.97535814,0.97384086,0.97457837,0.97427173,2,2
1577666486.1663065,0.97531303,0.97394097,0.97455528,0.97426142,0,1
1577667393.10590386,0.97532106,0.97392494,0.97454513,0.97426422,0,2
1577667686.79010201,0.97532644,0.97386656,0.97453691,0.97425896,2,2
1577667979.77661324,0.97537591,0.97372509,0.97452054,0.97423743,2,2
1577668279.77661324,0.97540969,0.97360431,0.97450449,0.97421675,2,2
1577668579.77661324,0.97543234,0.97349866,0.97448875,0.97419688,2,1
1577668880.48247957,0.97543943,0.97340657,0.97447373,0.97417857,1,1
1577669180.8727529,0.9753869,0.9733361,0.9744592,0.97416137,1,2
1577669478.48875809,0.9753687,0.9732493,0.97444298,0.97414092,2,1
1577669783.74779773,0.97534479,0.97319021,0.97442945,0.97412598,1,1
1577670091.28560042,0.97530067,0.97316233,0.97441996,0.97411908,1,2
1577670386.27515888,0.97525606,0.97312094,0.97440749,0.97410618,2,2
1577670680.79274511,0.97521424,0.97305876,0.9743913,0.97408594,2,2
1577670983.44321656,0.97518743,0.97300857,0.97437662,0.97406884,2,1
1577671288.26367664,0.97501567,0.97304233,0.97436441,0.97405673,1,2
1577671584.93139243,0.9746118,0.9732512,0.97435046,0.97404117,2,1
1577671885.91526556,0.97436501,0.97336999,0.97433718,0.97402701,1,1
1577672193.89573574,0.97428238,0.97340062,0.97432754,0.97402007,1,1
1577672498.45126724,0.97427527,0.97340173,0.97432026,0.97401771,1,2
1577672796.97350645,0.97424082,0.97341318,0.97431253,0.97401427,2,1
1577673098.36675954,0.97420936,0.97342564,0.97430555,0.97401214,1,2
1577673392.93052053,0.97405878,0.97351822,0.97429673,0.97400618,2,1
1577673693.4986155,0.97399995,0.97355105,0.97428828,0.97400084,1,1
1577673992.88682342,0.97400822,0.97355778,0.9742798,0.97399531,1,2
1577674291.56408978,0.97401342,0.97356558,0.97427109,0.97398922,2,1
1577674597.88126659,0.97402928,0.97357172,0.97426433,0.9739869,1,2
1577674893.41622925,0.97403579,0.97357921,0.97425652,0.97398232,2,1
1577675192.66015911,0.97404068,0.97358632,0.97424867,0.97397752,1,2
1577675479.74107075,0.97403969,0.97358831,0.97423682,0.97396467,2,2
1577675775.68514681,0.97405471,0.97355329,0.97422342,0.97394881,2,2
1577676070.43532109,0.97406952,0.97348548,0.97420751,0.97392807,2,2
1577676366.03471613,0.97411763,0.97338537,0.97418894,0.97390226,2,1
1577676670.61573434,0.97414463,0.97333137,0.97417173,0.97387943,1,2
1577676968.3612802,0.97417607,0.97325993,0.97415348,0.97385474,2,2
1577677565.96877313,0.97422725,0.97310075,0.97411492,0.97380209,0,2
1577677862.51647878,0.97425591,0.97300909,0.97409383,0.9737726,2,2
1577678462.24764729,0.97423026,0.97286174,0.97405251,0.97371627,0,1
1577678766.51879358,0.97419339,0.97281261,0.97403305,0.97369092,1,2
1577679065.66969466,0.97414134,0.97277366,0.97401359,0.97366579,2,2
1577679363.97503257,0.97409915,0.97273085,0.97399371,0.97364007,2,2
1577679660.67428303,0.97405061,0.97268439,0.97397245,0.97361183,2,2
1577679955.79971147,0.97400977,0.97261123,0.97394765,0.97357686,2,1
1577680273.25086713,0.97394193,0.97258207,0.97392631,0.97354914,1,2
1577680570.49833679,0.97384031,0.97257069,0.97390401,0.97351976,2,2
1577680864.82842016,0.9737493,0.9725367,0.97387858,0.97348448,2,2
1577681163.77081704,0.97363739,0.97252061,0.97385287,0.97344901,2,2
1577681462.21043658,0.97356685,0.97247815,0.97382647,0.97341257,2,2
1577682058.05166602,0.97349675,0.97231425,0.9737674,0.97332856,0,2
1577682354.90092325,0.97350617,0.97218983,0.97373478,0.97328117,2,2
1577682653.07047439,0.97350653,0.97205347,0.97369964,0.97322936,2,1
1577682965.96854186,0.97347278,0.97197222,0.97366796,0.97318507,1,2
1577683265.01059246,0.97344051,0.97189349,0.97363612,0.97314095,2,2
1577683564.02809072,0.97339577,0.97182323,0.97360412,0.97309699,2,1
1577683874.92903972,0.97334836,0.97177964,0.97357512,0.97305946,1,1
1577684178.28798485,0.97329041,0.97175159,0.9735475,0.97302497,1,1
1577684490.68456316,0.97322081,0.97175219,0.97352379,0.9729985,1,2
1577684788.99922538,0.97313532,0.97176268,0.97349995,0.97297189,2,2
1577685086.68765473,0.97304183,0.97177917,0.97347579,0.97294476,2,1
1577685391.25948691,0.97294551,0.97180849,0.9734533,0.97292105,1,1
1577685699.28507924,0.97286732,0.97184068,0.97343363,0.97290297,1,1
1577686003.86556125,0.97283825,0.97185175,0.97341594,0.97288873,1,1
1577686309.78080106,0.97279011,0.97187889,0.97340097,0.97287976,1,2
1577686603.97947669,0.97274454,0.97190346,0.97338491,0.9728684,2,1
1577686907.11615443,0.97275045,0.97190055,0.97337035,0.97285983,1,2
1577687204.45105433,0.97275756,0.97189744,0.9733555,0.97285043,2,2
1577687497.65433812,0.97276044,0.97189656,0.97333935,0.97283825,2,2
1577687789.09786153,0.97276724,0.97189976,0.97332114,0.97282185,2,1
1577688089.09786153,0.97277381,0.97190319,0.9733033,0.97280609,1,1
1577688389.09786153,0.9727782,0.9719288,0.97328581,0.97279095,1,1
1577688691.09981346,0.97276298,0.97199202,0.97326906,0.97277719,1,2
1577688981.79680777,0.9727537,0.9720233,0.97325027,0.97275926,2,1
1577689298.60760951,0.97274785,0.97207515,0.9732358,0.97274988,1,2
1577689584.46074986,0.97271603,0.97213397,0.97321708,0.97273184,2,1
1577689896.49902105,0.97270341,0.97218159,0.97320268,0.97272236,1,2
1577690190.66142583,0.97268633,0.97221867,0.97318639,0.97270893,2,1
1577690791.2519505,0.97268269,0.97223531,0.97315555,0.97268516,0,2
1577691084.6299305,0.97268382,0.97223318,0.97313801,0.97266888,2,2
1577691377.57251215,0.97271481,0.97217919,0.97311766,0.97264697,2,2
1577691677.57251215,0.97273475,0.97212425,0.9730977,0.97262591,2,2
1577691976.67461777,0.97274131,0.97207269,0.97307775,0.97260489,2,2
1577692271.32968736,0.97273809,0.97200591,0.97305561,0.9725796,2,1
1577692575.22405767,0.97272814,0.97195686,0.97303471,0.97255687,1,1
1577692883.43906283,0.97268789,0.97194111,0.973016,0.97253856,1,2
1577693176.22248101,0.97266021,0.97190079,0.9729947,0.97251509,2,2
1577693477.14003658,0.9726371,0.9718649,0.97297401,0.97249293,2,2
1577693774.36526322,0.97263269,0.97181631,0.97295254,0.97246929,2,1
1577694074.36526322,0.97262054,0.97177546,0.9729315,0.97244657,1,1
1577694396.27881885,0.97259489,0.97177411,0.97291603,0.97243494,1,1
1577694702.49544239,0.97257069,0.97178031,0.97290304,0.97242808,1,1
1577695013.17365551,0.97260423,0.97176677,0.97289545,0.97243168,1,1
1577695315.6944828,0.97262223,0.97175677,0.9728896,0.97243828,1,2
1577695614.87939644,0.97266971,0.97173929,0.97288367,0.97244423,2,1
1577695916.62972474,0.97269967,0.97172433,0.97287884,0.97245191,1,2
1577696203.70962167,0.97271343,0.97172057,0.97287095,0.97245301,2,2
1577696491.7616663,0.97270001,0.97172099,0.97285924,0.97244623,2,1
1577696794.01225114,0.97269231,0.97172169,0.97284857,0.97244128,1,2
1577697087.66337132,0.97268795,0.97171905,0.97283572,0.97243182,2,2
1577697387.66337132,0.97269056,0.97172544,0.97282313,0.97242272,2,2
1577697687.08649135,0.97269257,0.97173143,0.9728106,0.9724136,2,1
1577697987.08649135,0.97269446,0.97173954,0.97279831,0.97240483,1,1
1577698292.27589679,0.97269424,0.97176876,0.97278745,0.97239876,1,1
1577698606.41308165,0.97271606,0.97179394,0.97278116,0.97240155,1,1
1577698909.32121873,0.97274639,0.97180761,0.97277619,0.97240659,1,1
1577699215.51887894,0.97278794,0.97184006,0.97277429,0.97241731,1,2
1577699503.54667783,0.97279476,0.97189124,0.97276945,0.97242173,2,1
1577699817.9417212,0.97287659,0.97191741,0.97277342,0.97244323,1,1
1577700122.28769612,0.97299816,0.97192584,0.97278167,0.97247252,1,2
1577700406.76443529,0.9730479,0.9719511,0.97278401,0.97248928,2,2
1577700692.85885859,0.97305033,0.97197567,0.97277898,0.97249088,2,2
1577700990.06599832,0.97304725,0.97197075,0.97277227,0.97248888,2,1
1577701297.39246678,0.97305291,0.97197109,0.97277005,0.97249559,1,1
1577701601.52332616,0.97307704,0.97196796,0.97277064,0.97250753,1,1
1577701910.19165182,0.97316764,0.97192936,0.97277835,0.97253312,1,1
1577702211.63639212,0.97327131,0.97190069,0.97278729,0.97256045,1,2
1577702507.69911337,0.97333957,0.97191843,0.97279428,0.97258317,2,1
1577702810.8362453,0.97342414,0.97192886,0.9728037,0.97261011,1,1
1577703114.77094817,0.97352487,0.97195313,0.9728165,0.97264304,1,2
1577703404.45947981,0.9735616,0.9720184,0.97282449,0.97266567,2,1
1577703709.81869841,0.97362207,0.97208293,0.97283667,0.97269604,1,1
1577704012.24006844,0.97368421,0.97215679,0.9728508,0.97272952,1,1
1577704317.43626237,0.97379305,0.97220495,0.97286999,0.97277229,1,2
1577704601.7020278,0.97382172,0.97227128,0.97288088,0.97279769,2,2
1577704897.21279907,0.97382757,0.97234043,0.97288879,0.9728166,2,1
1577705200.97828388,0.97385405,0.97238795,0.97289931,0.97284027,1,1
1577705504.55012393,0.97387637,0.97246863,0.97291239,0.97286849,1,2
1577705803.36200857,0.9739144,0.9724866,0.97292462,0.97289443,2,2
1577706089.8631103,0.97391206,0.97248294,0.97292869,0.97290367,2,1
1577706391.21351814,0.97391265,0.97250935,0.97293346,0.97291411,1,2
1577706688.11835504,0.97387095,0.97260505,0.97293617,0.97292023,2,2
1577706982.20175409,0.97380679,0.97271121,0.97293466,0.97291787,2,2
1577707277.61344361,0.97380512,0.97271388,0.97292942,0.97290815,2,1
1577707580.33021474,0.97381412,0.97269788,0.97292547,0.97290116,1,2
1577707871.0054462,0.97391373,0.97251027,0.97291269,0.9728768,2,1
1577708172.83209181,0.9739685,0.9723645,0.97290095,0.97285496,1,2
1577708471.66388226,0.97401675,0.97222825,0.97288826,0.97283163,2,2
1577708768.49973822,0.9740608,0.9720662,0.97287245,0.97280255,2,2
1577709067.26696157,0.97406999,0.97191401,0.97285557,0.97277186,2,1
1577709372.47280574,0.97407445,0.97179855,0.97284081,0.97274591,1,2
1577709665.39626074,0.97407957,0.97162143,0.97281861,0.97270567,2,1
1577709978.1441195,0.97401206,0.97153294,0.97280221,0.97267761,1,1
1577710295.75047874,0.97385351,0.97156249,0.97279682,0.97267182,1,2
1577710891.03498411,0.97368346,0.97153254,0.9727793,0.97264707,0,2
1577711185.93073869,0.97356922,0.97152078,0.97276703,0.97262797,2,2
1577711480.3284266,0.97340862,0.97151738,0.97275026,0.97260021,2,1
1577711783.72584987,0.97321431,0.97155969,0.9727356,0.97257706,1,2
1577712081.47621346,0.97310304,0.97154996,0.97271945,0.9725513,2,2
1577712380.44431067,0.97295766,0.97156634,0.97270283,0.97252497,2,1
1577712687.45111108,0.97280432,0.97161668,0.9726897,0.97250595,1,1
1577712990.75314689,0.97268771,0.97165929,0.97267842,0.97249082,1,2
1577713286.24367881,0.97260557,0.97167343,0.97266479,0.97247118,2,2
1577713578.01100183,0.97250693,0.97166907,0.97264568,0.97244094,2,1
1577713879.94798851,0.97249624,0.97162576,0.97262775,0.97241345,1,2
1577714175.52378654,0.97249106,0.97155594,0.9726068,0.97238037,2,2
1577714473.59546661,0.97249335,0.97147665,0.97258469,0.97234545,2,1
1577714784.79899955,0.97248552,0.97144648,0.97256737,0.97232054,1,2
1577715080.0989852,0.97249179,0.97139321,0.97254722,0.97229032,2,2
1577715377.90214062,0.97249072,0.97133028,0.97252589,0.97225815,2,1
1577715681.13033199,0.97249933,0.97130267,0.97250617,0.97222959,1,1
1577715987.3549974,0.97249051,0.97127749,0.97248922,0.97220686,1,2
1577716282.05635548,0.9723832,0.9712818,0.97246963,0.97217914,2,1
1577716585.7912066,0.97230086,0.97128614,0.97245181,0.97215526,1,1
1577716890.46046734,0.97219977,0.97131823,0.97243613,0.97213583,1,1
1577717192.02395344,0.97213657,0.97133443,0.97242136,0.97211835,1,2
1577717492.02395344,0.97211635,0.97133165,0.97240688,0.97210155,2,2
1577717788.71842432,0.97207635,0.97133365,0.97239149,0.97208306,2,2
1577718079.91235924,0.97205569,0.97130631,0.97237265,0.97205784,2,1
1577718381.37281108,0.97203481,0.97128519,0.97235458,0.9720344,1,1
1577718689.11215806,0.97196968,0.97130332,0.97233904,0.97201619,1,2
1577718982.74607491,0.97186203,0.97134297,0.97232124,0.97199359,2,2
1577719282.74607491,0.97177395,0.97137605,0.97230379,0.97197188,2,2
1577719580.25558233,0.97176526,0.97135374,0.9722857,0.97194906,2,1
1577719898.15668726,0.97174987,0.97136113,0.97227331,0.97193773,1,1
1577720198.15668726,0.9717596,0.9713604,0.97226116,0.97192684,1,1
1577720498.75231552,0.97177138,0.97136662,0.97224945,0.97191676,1,2
1577720786.36694527,0.97175287,0.97136113,0.97223402,0.97189924,2,1
1577721086.36694527,0.97175251,0.97135349,0.97221889,0.97188241,1,2
