rsi,bu,bl,bu2,bl2,MA1,MA2,open1,close1,Low1,High1,resultado
46.80093292,0.00080306,0.00045584,0.0011119,0,0.00059172,0.00051997,0.00049495,0.00049495,1.08297,1.08304,0
51.06867062,0.00070672,0.00035357,0.00095529,0,0.00049568,0.00042603,0.00045964,0.00045964,1.08297,1.08308,0
56.12290095,0.00063521,0.00029152,0.00085906,0,0.00043377,0.00036771,0.00047686,0.00047686,1.08308,1.08317,1
47.53110467,0.00056087,0.00022252,0.00075905,0,0.00037238,0.00030722,0.00028719,0.00028719,1.083,1.08318,0
49.45416036,0.00050269,0.00016001,0.00066736,0,0.00031644,0.00025277,0.00026235,0.00026235,1.08297,1.0831,0
52.57405121,0.00042816,0.0000884,0.00054956,0,0.00024679,0.00018554,0.00024278,0.00024278,1.08305,1.08315,0
53.80239001,0.00037503,0.00006608,0.00050178,0,0.00021688,0.00015834,0.00023256,0.00023256,1.08304,1.08312,1
52.34243083,0.00036122,0.00006401,0.0004979,0,0.00021386,0.00015753,0.00020962,0.00020962,1.0831,1.08315,0
53.02874972,0.00035884,0.00006466,0.00049416,0,0.0002151,0.00016109,0.00022075,0.00022075,1.0831,1.08312,1
49.17940452,0.00031763,0.0000773,0.00047827,0,0.00021944,0.00016928,0.00017747,0.00017747,1.08305,1.08312,0
66.99708657,0.00040555,0.00006032,0.00053654,0,0.00024921,0.00020623,0.00051194,0.00051194,1.0831,1.08341,0
72.93142537,0.00057852,0.00005719,0.00069171,0,0.0003259,0.0002932,0.00075986,0.00075986,1.08335,1.08355,1
64.59274678,0.00065248,0.00006117,0.00076064,0,0.00035758,0.00033226,0.00066532,0.00066532,1.08343,1.08362,1
63.29384168,0.00070998,0.0000673,0.00081228,0,0.0003811,0.00036235,0.00066314,0.00066314,1.08333,1.08345,1
60.04310704,0.0007441,0.00008224,0.00083335,0,0.00039322,0.00037972,0.00062067,0.00062067,1.08329,1.08346,0
62.13729831,0.00079026,0.00010398,0.00087624,0,0.00041317,0.00040558,0.00068512,0.00068512,1.08334,1.08343,1
50.22981043,0.00079092,0.00011875,0.000877,0,0.00041311,0.00040702,0.00047384,0.00047384,1.08319,1.08345,1
46.99685299,0.00078808,0.00014212,0.00087686,0,0.00041519,0.00040916,0.0004061,0.0004061,1.08312,1.08321,1
43.95045587,0.00079326,0.00015699,0.00088259,0,0.00042115,0.00041382,0.00034363,0.00034363,1.08303,1.08315,1
45.04650419,0.00079829,0.00016349,0.00088444,0,0.00042527,0.00041711,0.00036889,0.00036889,1.08302,1.0831,1
43.66711118,0.00080571,0.00015972,0.00089143,0,0.00043039,0.00042087,0.00034571,0.00034571,1.08304,1.08316,1
38.57831705,0.000836,0.00016705,0.00091938,0,0.00044965,0.00043653,0.00024902,0.00024902,1.08279,1.08313,0
45.42722236,0.00084209,0.00017314,0.00092423,0,0.00045414,0.00043997,0.00037511,0.00037511,1.08291,1.08322,0
55.63767552,0.00085275,0.00018315,0.0009369,0,0.00045846,0.00044778,0.00060645,0.00060645,1.08304,1.08331,0
60.17335991,0.00088186,0.00018969,0.00096955,0,0.00046729,0.00046243,0.00073977,0.00073977,1.08322,1.08342,0
66.18741655,0.0009824,0.00021012,0.00107853,0,0.00051134,0.00051603,0.00098426,0.00098426,1.08331,1.08364,1
64.19882183,0.00104605,0.00022595,0.00114834,0,0.00053615,0.00054906,0.0009605,0.0009605,1.08345,1.08363,1
59.3944009,0.00105692,0.00023519,0.00116044,0,0.00053162,0.00055033,0.00084955,0.00084955,1.08333,1.08358,1
57.99226533,0.00105914,0.00024708,0.00116589,0,0.00052538,0.00054894,0.00080761,0.00080761,1.08338,1.08366,0
64.84445793,0.0011297,0.00028237,0.00125041,0,0.00055745,0.00059003,0.00105954,0.00105954,1.08341,1.08368,1
58.9876425,0.00115466,0.00028569,0.00128736,0,0.00056996,0.00060849,0.00093468,0.00093468,1.0835,1.08367,1
54.88130681,0.0011213,0.00026784,0.0012748,0,0.00055459,0.00059675,0.00081407,0.00081407,1.0834,1.08355,0
55.87372925,0.0011092,0.00024998,0.00126851,0,0.00054284,0.00058897,0.00082659,0.00082659,1.08336,1.08363,1
47.28624164,0.0010879,0.00022883,0.00125206,0,0.00053068,0.00057604,0.00058337,0.00058337,1.08325,1.08346,1
42.40376965,0.00108965,0.00020745,0.00125743,0,0.00053224,0.00057374,0.00042705,0.00042705,1.08307,1.08325,0
53.14873311,0.00107428,0.00019114,0.00124608,0,0.00052035,0.00056459,0.00074071,0.00074071,1.08269,1.08346,1
38.75582754,0.00119378,0.00021122,0.00137233,0.00003233,0.00060193,0.00063686,0.00022,0.00022,1.08259,1.08347,0
39.0472371,0.00122804,0.00017018,0.00141288,0,0.00060667,0.00063302,0.00024211,0.00024211,1.08262,1.0829,0
42.85397599,0.00125136,0.00017134,0.00144037,0,0.00061977,0.00064053,0.00038985,0.00038985,1.08271,1.08304,1
41.56374651,0.00128812,0.00016915,0.0014826,0,0.00064081,0.00065512,0.00035663,0.00035663,1.0828,1.08301,1
40.47025548,0.00135195,0.00018711,0.00155006,0,0.00068559,0.00069285,0.00035803,0.00035803,1.0827,1.08295,1
34.59010606,0.0015033,0.00020984,0.00169581,0,0.00077971,0.0007745,0.00016457,0.00016457,1.08245,1.08289,0
40.20395604,0.00157779,0.00021693,0.00176305,0,0.00082838,0.00081493,0.00040186,0.00040186,1.08251,1.08281,1
38.80900153,0.0016535,0.00020832,0.00184248,0,0.00088359,0.00086103,0.00039691,0.00039691,1.08264,1.08286,1
37.80011794,0.001717,0.00020231,0.00193031,0,0.00094221,0.00091012,0.00041615,0.00041615,1.08255,1.08275,0
37.80011794,0.00172747,0.00020847,0.00199494,0,0.00099111,0.00095006,0.00047547,0.00047547,1.08245,1.0826,0
41.33739667,0.00170817,0.00022173,0.00204357,0,0.00102386,0.00097635,0.00061645,0.00061645,1.08242,1.08276,0
48.3029108,0.00166652,0.00023083,0.00205302,0,0.00103188,0.00098259,0.00084818,0.00084818,1.08271,1.08299,1
47.2054081,0.00162492,0.00024058,0.00206617,0,0.00104002,0.00098833,0.00082075,0.00082075,1.08275,1.08296,0
50.53397064,0.00151889,0.00028653,0.00206908,0,0.00104232,0.00099053,0.00093521,0.00093521,1.08289,1.08309,1
49.31635493,0.00143164,0.00032552,0.00207416,0,0.00104527,0.00099266,0.00090108,0.00090108,1.08284,1.08301,1
47.76700497,0.00135196,0.00035516,0.00207712,0,0.00104391,0.00098959,0.00085356,0.00085356,1.08288,1.08304,1
45.31401502,0.00125984,0.00041594,0.00209645,0,0.00105589,0.00099845,0.00079089,0.00079089,1.08275,1.083,0
46.78548878,0.00121609,0.00044877,0.00209653,0,0.00106547,0.00100592,0.00084493,0.00084493,1.08278,1.08301,1
44.52747156,0.00119741,0.00046204,0.00207978,0,0.00107201,0.00100915,0.00078723,0.00078723,1.08278,1.08296,0
48.71614115,0.00103266,0.00052523,0.00198223,0,0.00104377,0.00097998,0.00087245,0.00087245,1.08278,1.08296,1
43.85336454,0.00101742,0.00050763,0.00190004,0,0.00102398,0.00095646,0.00070902,0.00070902,1.08261,1.08292,1
42.33635494,0.0010132,0.00049584,0.00184404,0,0.00101476,0.0009428,0.00065702,0.00065702,1.08267,1.08284,1
35.02864279,0.00106322,0.00047007,0.00185263,0,0.00104075,0.00095923,0.00041565,0.00041565,1.08209,1.08272,0
42.30607706,0.00100323,0.00040482,0.00168405,0,0.00098352,0.00089675,0.00055702,0.00055702,1.0824,1.08273,1
32.90526548,0.0011181,0.0003312,0.00170064,0,0.00102079,0.00092041,0.00016165,0.00016165,1.08216,1.08271,0
43.17888405,0.00110279,0.00030772,0.00160251,0,0.00099311,0.00088659,0.00048425,0.00048425,1.08213,1.0825,0
49.10325221,0.00103894,0.00024369,0.00142329,0,0.00092284,0.00081528,0.00065931,0.00065931,1.0825,1.08281,1
41.52631449,0.00107643,0.00021889,0.00140599,0,0.00093125,0.00081522,0.00029066,0.00029066,1.08234,1.08275,0
48.92553961,0.00106824,0.00021611,0.00135935,0,0.00091531,0.00079799,0.00062068,0.00062068,1.08221,1.08365,0
53.40741321,0.00100655,0.00014052,0.0011564,0,0.00082909,0.00071531,0.00077553,0.00077553,1.08264,1.0833,0
58.62124117,0.00113785,0.00016047,0.00128199,0,0.00088249,0.00077835,0.00114366,0.00114366,1.08268,1.08331,1
51.79432179,0.00113707,0.00016223,0.0012903,0,0.00088222,0.00078044,0.00079515,0.00079515,1.08283,1.08328,0
56.33213259,0.00121246,0.00017054,0.00135901,0,0.00091259,0.00081874,0.0011115,0.0011115,1.08288,1.08333,1
47.10991757,0.00119559,0.0001673,0.00135755,0,0.00091338,0.0008162,0.00055944,0.00055944,1.08256,1.08336,0
50.53592485,0.00118479,0.00016827,0.00135839,0,0.00091082,0.00081485,0.00077953,0.00077953,1.08263,1.08298,0
56.71254143,0.00128186,0.00016256,0.00146042,0,0.00094281,0.00085679,0.00125521,0.00125521,1.08278,1.0833,0
57.75170177,0.00151218,0.00018098,0.00169483,0,0.00102948,0.00096431,0.00140708,0.00140708,1.08328,1.08354,1
55.67993519,0.00156609,0.00017881,0.00174323,0,0.00103665,0.00097923,0.00129895,0.00129895,1.08327,1.08343,0
56.59460223,0.00162212,0.00017163,0.00179774,0,0.00104596,0.00099705,0.00136187,0.00136187,1.08314,1.08334,1
53.05698267,0.00164289,0.00017595,0.00181285,0,0.0010412,0.00099685,0.00117442,0.00117442,1.08285,1.08332,0
55.23341711,0.00169899,0.00020369,0.00186268,0,0.00105933,0.00102183,0.00131734,0.00131734,1.08314,1.08331,1
49.18801498,0.00168882,0.0002638,0.00186395,0,0.00105607,0.00101883,0.00099531,0.00099531,1.0829,1.08336,1
46.94027056,0.00169021,0.00029343,0.0018623,0,0.0010568,0.00101732,0.00086982,0.00086982,1.08273,1.08297,1
45.22813692,0.0016384,0.00042365,0.00186905,0,0.00106183,0.00101832,0.00078052,0.00078052,1.08268,1.08285,1
40.03816656,0.00170275,0.00045372,0.00194014,0,0.00110193,0.00104827,0.00050274,0.00050274,1.0824,1.08272,1
38.04365223,0.0018186,0.00043439,0.00204732,0,0.00115955,0.00109364,0.000435,0.000435,1.08217,1.08243,0
38.51486791,0.0018919,0.00048225,0.00213682,0,0.00120968,0.00113268,0.00051907,0.00051907,1.08217,1.08243,1
36.42637683,0.0020256,0.00046224,0.00226218,0,0.00127758,0.00118747,0.00046342,0.00046342,1.08197,1.0823,1
35.9761854,0.00214608,0.00043066,0.00238041,0,0.00134631,0.00124335,0.00051887,0.00051887,1.08201,1.08228,1
32.5141729,0.00229099,0.00040104,0.00257504,0,0.00145182,0.00133217,0.00040552,0.00040552,1.08168,1.08225,1
31.29786323,0.0024677,0.00037847,0.00277983,0,0.00156239,0.00142537,0.00044858,0.00044858,1.08167,1.08189,1
26.95431695,0.00270199,0.00035411,0.00310011,0,0.00172667,0.00156642,0.00028205,0.00028205,1.08135,1.08186,0
30.42067488,0.00290055,0.0003553,0.00333752,0,0.00185482,0.00167513,0.00055643,0.00055643,1.0812,1.08157,1
30.29167019,0.00302167,0.00032004,0.00351338,0,0.00193784,0.0017398,0.00065536,0.00065536,1.08149,1.08166,0
33.62602535,0.00305425,0.00033596,0.00367054,0,0.00202187,0.00180883,0.0008726,0.0008726,1.08144,1.0817,1
30.61526306,0.00311209,0.00037999,0.00387708,0,0.00214189,0.00191082,0.00080954,0.00080954,1.08138,1.08169,1
29.66188935,0.00313064,0.00043067,0.00408231,0,0.00224973,0.0020005,0.00087516,0.00087516,1.08134,1.08155,0
37.71820878,0.00308159,0.00049352,0.00418944,0,0.00231676,0.00205586,0.00123405,0.00123405,1.08135,1.08164,1
35.14899748,0.00301427,0.00058211,0.00429938,0,0.00239579,0.00212099,0.00117769,0.00117769,1.08142,1.08162,0
36.31687638,0.0029201,0.00064427,0.00431538,0,0.00243846,0.00215156,0.00128369,0.00128369,1.08141,1.0816,1
29.93149434,0.00287274,0.00077625,0.00449899,0,0.00255968,0.00225308,0.0009965,0.0009965,1.08102,1.08152,0
30.82456041,0.00282358,0.00085786,0.0045781,0,0.00263855,0.0023142,0.00113572,0.00113572,1.08106,1.08128,0
33.85110285,0.00276093,0.00096925,0.00469451,0,0.00271664,0.00237778,0.00134159,0.00134159,1.08107,1.08128,1
19.51040268,0.00333577,0.00099258,0.00538769,0,0.00311211,0.00272956,0.00023518,0.00023518,1.07954,1.08127,0
21.57462621,0.00370691,0.00099426,0.0057895,0,0.00337683,0.00295517,0.00064508,0.00064508,1.0793,1.07975,0
30.33921178,0.00382346,0.00099901,0.00590881,0,0.0034975,0.00304731,0.00122174,0.00122174,1.07966,1.08018,1
28.11119391,0.00395144,0.00099737,0.00604215,0,0.00363076,0.0031488,0.00113541,0.00113541,1.07973,1.08023,0
34.6221511,0.00394246,0.00099584,0.00602063,0,0.00367933,0.00317442,0.00156665,0.00156665,1.07988,1.08023,1
34.2293721,0.00388334,0.00097703,0.00592605,0,0.00369474,0.00316785,0.00158469,0.00158469,1.08008,1.08028,1
30.8384772,0.0039307,0.00095491,0.00593461,0,0.00376144,0.00320726,0.0013403,0.0013403,1.07973,1.08023,1
27.06834073,0.00405708,0.00089586,0.00598327,0,0.00385986,0.00327128,0.00102597,0.00102597,1.0793,1.0798,1
25.70046826,0.00426529,0.000856,0.00612462,0,0.00399765,0.00337345,0.00103364,0.00103364,1.07903,1.07953,1
22.99951209,0.00453645,0.00083302,0.00638013,0,0.00419493,0.0035297,0.00088773,0.00088773,1.07848,1.0792,0
30.65626367,0.00458897,0.00081282,0.00641212,0,0.00427302,0.00357745,0.0014234,0.0014234,1.07871,1.0792,0
33.33342874,0.00455601,0.00083313,0.00642714,0,0.00433074,0.00361003,0.00168457,0.00168457,1.07904,1.07942,0
39.38216006,0.00445474,0.00084232,0.00633907,0,0.00432843,0.0035916,0.00208753,0.00208753,1.07913,1.0797,0
42.205712,0.00430137,0.00083498,0.00616802,0,0.00428377,0.00353582,0.00226368,0.00226368,1.07957,1.0799,1
41.62569726,0.00406927,0.00087704,0.00600564,0,0.00424025,0.00348145,0.00221115,0.00221115,1.07974,1.08001,1
39.08080909,0.0038499,0.0009175,0.00584773,0,0.00420176,0.00342905,0.0019972,0.0019972,1.07938,1.07979,0
49.50747312,0.00356287,0.00098343,0.00564463,0,0.00412422,0.00335241,0.00263965,0.00263965,1.07955,1.08028,0
55.35170935,0.00343224,0.00096045,0.00545469,0,0.00404422,0.00328337,0.00306934,0.00306934,1.08014,1.08075,0
63.36610545,0.00358686,0.00088757,0.00549843,0,0.00405781,0.00332457,0.00394521,0.00394521,1.08071,1.08162,1
60.3802434,0.00361932,0.00084668,0.00546133,0,0.00403802,0.00332707,0.003712,0.003712,1.08132,1.08173,1
56.47244146,0.00374601,0.00080287,0.00537022,0,0.00399506,0.00329984,0.00338144,0.00338144,1.08108,1.0814,0
59.52101381,0.00410034,0.000699,0.00530866,0,0.00396136,0.00330909,0.00368867,0.00368867,1.08128,1.08158,0
61.98359729,0.00434283,0.00069473,0.00538755,0,0.00399022,0.00336328,0.00397778,0.00397778,1.08115,1.08169,1
57.76257891,0.00444804,0.00066028,0.00532464,0,0.00396111,0.00335289,0.00366466,0.00366466,1.08123,1.08165,0
62.91996845,0.00472026,0.00066797,0.00545923,0,0.00401809,0.00343864,0.00426662,0.00426662,1.08144,1.08198,1
60.04860951,0.00490629,0.00071811,0.00551808,0,0.00404114,0.00348536,0.0040887,0.0040887,1.08158,1.08194,0
61.10723331,0.00525691,0.00111323,0.00584581,0,0.00416099,0.0036537,0.00431257,0.00431257,1.08156,1.0819,0
64.99217983,0.00542047,0.00149185,0.00610732,0,0.004268,0.00379131,0.00480866,0.00480866,1.08186,1.08254,1
62.79674093,0.00546552,0.00174614,0.00627433,0,0.0042773,0.00382728,0.00467983,0.00467983,1.08196,1.08226,1
61.93022954,0.00547941,0.00224481,0.00655222,0,0.0042884,0.00388627,0.00462711,0.00462711,1.08201,1.08231,1
57.51239704,0.00539893,0.00243114,0.00658907,0,0.00424379,0.00385934,0.00434054,0.00434054,1.08177,1.08208,0
58.95752475,0.00530748,0.00270614,0.00667229,0,0.00423216,0.0038668,0.00443481,0.00443481,1.08163,1.08204,1
55.97522152,0.00503031,0.00312979,0.00670444,0,0.00419574,0.00384554,0.00423755,0.00423755,1.08161,1.08194,1
48.97233117,0.00476822,0.00330754,0.00661276,0,0.00409108,0.00374727,0.00372038,0.00372038,1.08135,1.08175,1
47.1570465,0.00451045,0.00324994,0.00637439,0,0.00389918,0.00355932,0.00341819,0.00341819,1.08119,1.08147,0
48.19112338,0.00427817,0.00297143,0.00603727,0,0.00365095,0.00331625,0.0032383,0.0032383,1.08115,1.08136,0
48.90892463,0.00390252,0.00258602,0.00545387,0,0.00326554,0.00293673,0.00290027,0.00290027,1.08123,1.08139,0
48.90892463,0.00356333,0.00232112,0.00497077,0,0.00294375,0.00262075,0.00258572,0.00258572,1.08118,1.08136,0
50.49969422,0.00324668,0.00200272,0.00447807,0,0.00262123,0.00230549,0.0023487,0.0023487,1.08124,1.0815,1
48.66397187,0.0029983,0.00173604,0.00408334,0,0.00236102,0.00205063,0.00200567,0.00200567,1.08131,1.08143,1
44.94916967,0.0021046,0.00065548,0.00254942,0,0.00142163,0.00111643,0.00090804,0.00090804,1.081,1.08113,1
43.84900341,0.00189865,0.00038606,0.00219438,0,0.00120528,0.00090111,0.00065285,0.00065285,1.08105,1.08113,1
39.29201136,0.00187178,0.00025973,0.00214618,0,0.00116189,0.00085465,0.00040476,0.00040476,1.08085,1.08108,1
33.35335593,0.00206969,0.00026297,0.00240766,0,0.00130704,0.00099035,0.00022183,0.00022183,1.0805,1.08087,1
32.1569851,0.00216851,0.00030323,0.00266441,0,0.00144401,0.00111712,0.00030187,0.00030187,1.08021,1.08052,1
30.96099954,0.00225373,0.00032171,0.00289544,0,0.00155966,0.00122186,0.00036172,0.00036172,1.08031,1.08044,0
35.17989159,0.00228393,0.00037395,0.00307322,0,0.00165873,0.00131345,0.00061194,0.00061194,1.08032,1.08052,1
33.32423292,0.00231039,0.00044355,0.00326894,0,0.00176835,0.00141415,0.00063447,0.00063447,1.08036,1.08055,0
33.66678502,0.002349,0.00049671,0.00341871,0,0.00186398,0.00150185,0.00076235,0.00076235,1.08027,1.08043,1
30.46429331,0.00238346,0.00057914,0.00363027,0,0.00198385,0.00161085,0.0007178,0.0007178,1.08016,1.08038,1
28.18487116,0.00244469,0.00063635,0.0037957,0,0.00210153,0.00171566,0.00071352,0.00071352,1.08001,1.08023,0
31.84602734,0.00252637,0.00066956,0.0039256,0,0.00219397,0.00179823,0.00093147,0.00093147,1.08006,1.08024,0
33.33812429,0.002533,0.0006866,0.00392259,0,0.00230042,0.0018822,0.0011493,0.0011493,1.08017,1.08028,0
35.07979979,0.00244058,0.00067393,0.00380252,0,0.00228137,0.00185799,0.00119226,0.00119226,1.0801,1.08029,1
33.43355287,0.00231037,0.00067807,0.00367511,0,0.00225838,0.0018291,0.00112222,0.00112222,1.08015,1.0803,0
39.54424235,0.00213505,0.00066685,0.00347356,0,0.00219689,0.00176509,0.00122045,0.00122045,1.08015,1.0803,1
35.98661453,0.00202732,0.00066666,0.00335231,0,0.00216982,0.00173329,0.00107549,0.00107549,1.08015,1.08035,1
35.49532774,0.001862,0.00064635,0.00314669,0,0.00210494,0.0016639,0.00101268,0.00101268,1.08012,1.08022,1
31.55230892,0.00170776,0.00065979,0.00300222,0,0.00206804,0.00161979,0.00083078,0.00083078,1.07991,1.08016,1
30.0710205,0.00159138,0.00074632,0.00299404,0,0.00208673,0.00163068,0.00080535,0.00080535,1.07988,1.08002,0
36.90652868,0.00147762,0.00082232,0.00295893,0,0.00208645,0.00162631,0.00097747,0.00097747,1.07986,1.08005,1
36.64932745,0.00143863,0.0008254,0.00288703,0,0.00207034,0.00160652,0.00097352,0.00097352,1.08001,1.08015,1
30.85930009,0.00145882,0.000791,0.00283448,0,0.00206906,0.00159728,0.00074891,0.00074891,1.07977,1.08007,0
33.13455988,0.00144828,0.00074823,0.00273318,0,0.00204326,0.00156532,0.00079826,0.00079826,1.07972,1.07987,0
33.60515376,0.00136126,0.0006957,0.00255296,0,0.00198102,0.00149786,0.00077048,0.00077048,1.07983,1.07996,1
31.4592043,0.00130885,0.00062672,0.0023889,0,0.00192557,0.00143611,0.00065078,0.00065078,1.07972,1.07989,1
25.91472873,0.00136302,0.00056369,0.00236038,0,0.00193586,0.0014354,0.00041186,0.00041186,1.07947,1.07974,1
24.5816948,0.0014356,0.00048185,0.00231512,0,0.00193947,0.0014275,0.00036723,0.00036723,1.07925,1.07949,0
25.10033848,0.00147109,0.00039358,0.00221101,0,0.00191414,0.00139192,0.00038284,0.00038284,1.07925,1.07943,0
30.26484435,0.00143167,0.00030151,0.00203818,0,0.00185205,0.00132252,0.00044909,0.00044909,1.07943,1.07955,1
27.23165892,0.00145235,0.00024528,0.00198396,0,0.00184453,0.00130562,0.00032232,0.00032232,1.0793,1.07953,0
37.94746217,0.00143616,0.00023822,0.00195839,0,0.00183701,0.00129434,0.00058019,0.00058019,1.0793,1.07964,1
36.97029558,0.00142262,0.00023897,0.00194992,0,0.00183644,0.00128987,0.00056529,0.00056529,1.07953,1.0796,1
36.21703589,0.00140077,0.00025168,0.00195545,0,0.0018411,0.00129071,0.00056572,0.00056572,1.07947,1.07954,1
29.70021137,0.0014425,0.00024755,0.00200206,0,0.00187521,0.00131582,0.00033103,0.00033103,1.07918,1.07952,1
28.95216656,0.00144927,0.00027588,0.00206882,0,0.00191689,0.00134868,0.00036408,0.00036408,1.07914,1.07924,1
26.6067105,0.0015002,0.00028916,0.00215436,0,0.00197067,0.00139207,0.00032118,0.00032118,1.07904,1.0792,0
30.78710337,0.00150925,0.00032216,0.00222542,0,0.00201032,0.00142413,0.00048171,0.00048171,1.07903,1.0792,0
41.20574618,0.00148643,0.00034553,0.00223929,0,0.00201347,0.00142564,0.00076998,0.00076998,1.0791,1.0794,1
37.89766648,0.00148252,0.00036155,0.00225574,0,0.00202363,0.001432,0.00066754,0.00066754,1.07919,1.07938,0
39.75780639,0.0014182,0.00039459,0.00224013,0,0.00201862,0.00142484,0.0007384,0.0007384,1.07923,1.07938,0
40.90160435,0.00132849,0.00043395,0.00220277,0,0.00200319,0.00140842,0.00077772,0.00077772,1.07928,1.0794,0
46.81478443,0.00119814,0.0004291,0.00203324,0,0.00192248,0.00133439,0.00089762,0.00089762,1.07938,1.07951,0
47.16457438,0.00111122,0.00044016,0.00194772,0,0.00188095,0.00129622,0.00088619,0.00088619,1.07949,1.07954,1
43.4699408,0.00100802,0.00041902,0.00179938,0,0.00181471,0.00123127,0.00072202,0.00072202,1.07937,1.07955,1
40.34967483,0.00097951,0.00039005,0.0017029,0,0.00177165,0.00118774,0.00059278,0.00059278,1.07922,1.07943,0
41.58126987,0.00094559,0.00035397,0.00158622,0,0.0017179,0.00113458,0.00059178,0.00059178,1.07927,1.07931,1
38.18506899,0.00094762,0.00033706,0.00154101,0,0.00169628,0.00111165,0.00047484,0.00047484,1.07915,1.07931,1
36.06995101,0.00095651,0.00032448,0.00152432,0,0.00168817,0.0011012,0.00041249,0.00041249,1.07909,1.07918,1
34.28065236,0.00096066,0.00027762,0.00144594,0,0.00165566,0.00106559,0.00033664,0.00033664,1.07895,1.07911,1
31.84994534,0.00094422,0.00023047,0.00137469,0,0.00162827,0.00103379,0.00023734,0.00023734,1.07893,1.07905,0
41.65199528,0.00090376,0.00022347,0.00132489,0,0.00160085,0.00100695,0.00045311,0.00045311,1.07893,1.0793,0
44.76321773,0.00084099,0.00020021,0.00122753,0,0.0015507,0.00095935,0.0005041,0.0005041,1.07913,1.07926,1
39.8950285,0.00082288,0.00016223,0.00113511,0,0.00150606,0.00091429,0.00031355,0.00031355,1.07899,1.07925,0
39.8950285,0.00081189,0.00013528,0.00106283,0,0.00146897,0.00087726,0.00030008,0.00030008,1.07883,1.07911,0
45.91425486,0.0008104,0.00015684,0.00104925,0,0.00145034,0.00086205,0.00045162,0.00045162,1.07906,1.07922,1
46.30035073,0.00081459,0.00016871,0.00104564,0,0.00143429,0.00084988,0.00046515,0.00046515,1.07921,1.0794,0
45.94712255,0.00080244,0.00016962,0.00104039,0,0.00141828,0.00083777,0.00045853,0.00045853,1.07915,1.07924,0
45.57270128,0.00079672,0.00016319,0.00101391,0,0.0013955,0.00081893,0.00044496,0.00044496,1.07915,1.07929,0
49.14317705,0.00079528,0.00016315,0.00101043,0,0.00137852,0.00080766,0.00052521,0.00052521,1.07915,1.07934,0
48.71299839,0.00076768,0.0001407,0.0009457,0,0.0013394,0.00077417,0.00049319,0.00049319,1.07915,1.07932,0
53.1312802,0.00071326,0.00014242,0.00089968,0,0.00130727,0.00074972,0.00057584,0.00057584,1.07928,1.07942,0
54.40042973,0.00068195,0.00014027,0.00086789,0,0.00128116,0.00073185,0.00059361,0.00059361,1.07936,1.07943,0
56.91339592,0.00067909,0.00015321,0.00089863,0,0.00127577,0.00073582,0.00066065,0.00066065,1.07932,1.07947,1
52.07903841,0.00067397,0.00012233,0.0008873,0,0.00122409,0.0007,0.00054565,0.00054565,1.07936,1.07948,1
50.48904415,0.00066654,0.00010933,0.00087687,0,0.00119785,0.00068056,0.00050343,0.00050343,1.07917,1.07942,0
56.66343186,0.00070548,0.00011072,0.00089353,0,0.00119234,0.00068438,0.0006391,0.0006391,1.07934,1.07948,1
52.33789373,0.00071882,0.00012454,0.00090102,0,0.00117887,0.00067854,0.00055818,0.00055818,1.07925,1.07949,0
54.66713837,0.00073449,0.0001563,0.0009168,0,0.00117079,0.000679,0.0006114,0.0006114,1.07938,1.07948,0
56.93368308,0.0007376,0.00022339,0.00094166,0,0.0011678,0.00068541,0.0006685,0.0006685,1.07944,1.07952,0
58.28145452,0.00075918,0.00023147,0.00093232,0,0.00115484,0.00068225,0.00069483,0.00069483,1.07949,1.07956,1
57.00073971,0.00078127,0.00023833,0.00093493,0,0.00114631,0.00068294,0.0006758,0.0006758,1.0795,1.07955,0
61.13913275,0.00081026,0.00028499,0.00096358,0,0.0011501,0.00069751,0.00077713,0.00077713,1.07951,1.07961,0
61.58157086,0.00083674,0.00034899,0.00101474,0,0.00116116,0.00071927,0.00080537,0.00080537,1.0796,1.07967,1
58.70256978,0.00085955,0.0003783,0.00105118,0,0.00116187,0.00072963,0.00077392,0.00077392,1.07955,1.07961,1
57.26110033,0.00087271,0.00040935,0.00107939,0,0.0011599,0.00073669,0.00076003,0.00076003,1.0795,1.0796,1
49.99031131,0.00085155,0.00043058,0.00107414,0,0.00113884,0.00072233,0.00063907,0.00063907,1.07939,1.0795,1
42.57983881,0.00081821,0.00043096,0.00104484,0,0.00110519,0.00069259,0.00047809,0.00047809,1.07924,1.07944,0
45.08462495,0.00077552,0.00040223,0.00098841,0,0.00105535,0.00064754,0.00047987,0.00047987,1.07929,1.07939,0
48.69958161,0.00069429,0.00035101,0.00087464,0,0.00097293,0.0005711,0.00046765,0.00046765,1.07934,1.0794,0
51.01467522,0.00067016,0.00033344,0.0008456,0,0.00093986,0.00054476,0.0004838,0.0004838,1.07938,1.07944,0
53.82007993,0.00066164,0.00032683,0.00083913,0,0.00092025,0.00053276,0.00052223,0.00052223,1.07944,1.07952,0
57.00237147,0.00062359,0.0002801,0.00077836,0,0.00086717,0.00048831,0.00053585,0.00053585,1.07949,1.07961,0
59.50660276,0.00059015,0.00022937,0.00071252,0,0.00081101,0.00044155,0.00053526,0.00053526,1.07955,1.07965,1
56.66340372,0.00057535,0.00021819,0.0006912,0,0.00078277,0.00042167,0.00047327,0.00047327,1.07955,1.0796,0
59.28230987,0.00056653,0.00021524,0.00067878,0,0.00075875,0.00040677,0.00050439,0.00050439,1.07956,1.07962,0
