open,high,low,close,from,to,volume,ask,bid,ema_30_60,ema_100_60,ema_30_300,ema_100_300,rsi_60,rsi_300,rsi_900,mood_forex,color,signal
1.093.405,109.379,1.093.325,1.093.635,1586541900,1586542200,559,109.384,109.343,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,562,109.383,109.343,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,567,109.384,109.342,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,1
1.093.405,109.379,1.093.325,1.093.595,1586541900,1586542200,572,109.381,109.338,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,1
1.093.405,109.379,1.093.325,1.093.615,1586541900,1586542200,575,109.384,109.339,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,577,109.383,109.339,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,1
1.093.405,109.379,1.093.325,1.093.595,1586541900,1586542200,580,109.384,109.335,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,587,109.388,109.338,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,590,109.383,109.343,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,590,109.383,109.343,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,1
1.093.405,109.379,1.093.325,1.093.605,1586541900,1586542200,596,109.385,109.336,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,0
1.093.405,109.379,1.093.325,109.362,1586541900,1586542200,600,109.384,10.934,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,0
1.093.405,109.379,1.093.325,109.356,1586541900,1586542200,607,109.378,109.334,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,0
1.093.405,109.379,1.093.325,109.354,1586541900,1586542200,616,10.937,109.338,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,0
1.093.405,109.379,1.093.325,109.356,1586541900,1586542200,620,109.373,109.339,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,1
1.093.405,109.379,1.093.325,1.093.575,1586541900,1586542200,621,109.373,109.342,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,0
1.093.405,109.379,1.093.325,109.362,1586541900,1586542200,629,109.383,109.341,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,1
1.093.405,109.379,1.093.325,1.093.625,1586541900,1586542200,630,109.384,109.341,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,0
1.093.405,109.379,1.093.325,109.356,1586541900,1586542200,635,109.373,109.339,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,0,1
1.093.405,109.379,1.093.325,1.093.625,1586541900,1586542200,637,109.383,109.342,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,1
1.093.405,109.379,1.093.325,1.093.625,1586541900,1586542200,641,109.383,109.342,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,1
1.093.405,109.379,1.093.325,1.093.595,1586541900,1586542200,646,109.377,109.342,1.093.601,1.094.148,1.094.279,1.094.395,84.369.209,4.289.105,0.827335,0.5,1,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,651,109.383,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,1
1.093.405,109.379,1.093.325,1.093.635,1586541900,1586542200,655,109.384,109.343,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,0
1.093.405,109.379,1.093.325,109.357,1586541900,1586542200,657,109.373,109.341,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,1
1.093.405,109.379,1.093.325,1.093.555,1586541900,1586542200,661,10.937,109.341,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,0
1.093.405,109.379,1.093.325,109.355,1586541900,1586542200,665,109.371,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,674,109.384,109.338,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,676,109.383,109.343,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,1
1.093.405,109.379,1.093.325,1.093.585,1586541900,1586542200,678,109.377,10.934,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,0
1.093.405,109.379,1.093.325,109.359,1586541900,1586542200,681,109.377,109.341,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,1
1.093.405,109.379,1.093.325,1.093.585,1586541900,1586542200,687,109.378,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,688,109.383,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.355,1586541900,1586542200,693,109.371,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,696,109.383,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,696,109.383,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,705,109.387,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.353,1586541900,1586542200,708,109.368,109.338,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,1
1.093.405,109.379,1.093.325,1.093.575,1586541900,1586542200,713,109.375,10.934,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,1
1.093.405,109.379,1.093.325,1.093.625,1586541900,1586542200,719,109.388,109.337,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,0
1.093.405,109.379,1.093.325,109.362,1586541900,1586542200,722,109.386,109.338,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,726,109.383,109.343,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,726,109.383,109.343,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,1
1.093.405,109.379,1.093.325,1.093.625,1586541900,1586542200,732,109.387,109.338,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,1
1.093.405,109.379,1.093.325,1.093.525,1586541900,1586542200,735,109.367,109.338,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,738,109.383,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,740,109.383,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,740,109.383,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.362,1586541900,1586542200,744,109.383,109.341,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,1
1.093.405,109.379,1.093.325,1.093.625,1586541900,1586542200,751,109.383,109.342,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,754,109.384,109.338,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,759,109.383,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.362,1586541900,1586542200,761,109.384,10.934,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.353,1586541900,1586542200,766,109.368,109.338,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.358,1586541900,1586542200,770,109.377,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.364,1586541900,1586542200,775,109.383,109.345,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.359,1586541900,1586542200,782,109.379,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,10.936,1586541900,1586542200,784,109.379,109.341,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.361,1586541900,1586542200,788,109.383,109.339,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,791,109.383,109.343,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.364,1586541900,1586542200,798,109.383,109.345,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,802,109.383,109.343,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.364,1586541900,1586542200,807,109.383,109.345,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,1
1.093.405,109.379,1.093.325,1.093.625,1586541900,1586542200,814,109.383,109.342,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,1,0
1.093.405,109.379,1.093.325,109.363,1586541900,1586542200,819,109.383,109.343,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.365,1586541900,1586542200,821,109.383,109.347,1.093.614,1.094.141,1.094.291,1.094.399,97.047.127,12.490.294,4.899.817,0.5,0,0
1.093.405,109.379,1.093.325,109.362,1586541900,1586542200,825,10.938,109.344,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,109.365,1.093.635,109.365,1586542200,1586542500,5,109.383,109.347,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,1
1.093.405,109.379,1.093.325,1.093.615,1586541900,1586542200,830,10.938,109.343,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,1
1.093.635,109.365,10.936,1.093.635,1586542200,1586542500,13,109.383,109.344,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,1
1.093.635,109.365,1.093.575,1.093.575,1586542200,1586542500,18,109.371,109.344,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,0
1.093.635,109.365,1.093.545,109.363,1586542200,1586542500,26,109.381,109.345,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,1
1.093.635,109.365,1.093.545,1.093.615,1586542200,1586542500,30,109.383,10.934,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,1
1.093.635,109.365,1.093.545,1.093.625,1586542200,1586542500,36,109.383,109.342,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,0
1.093.635,109.365,1.093.545,109.363,1586542200,1586542500,37,109.383,109.343,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,1
1.093.635,109.365,1.093.545,1.093.645,1586542200,1586542500,48,109.387,109.342,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,1
1.093.635,109.365,1.093.545,1.093.615,1586542200,1586542500,53,109.383,10.934,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,0
1.093.635,109.365,1.093.545,109.363,1586542200,1586542500,62,109.384,109.342,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,1
1.093.635,109.365,1.093.545,1.093.625,1586542200,1586542500,63,109.384,109.341,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,0
1.093.635,109.365,1.093.545,10.936,1586542200,1586542500,76,10.938,10.934,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,1
1.093.635,109.365,1.093.545,1.093.595,1586542200,1586542500,83,109.378,109.341,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,1
1.093.635,109.365,1.093.545,1.093.555,1586542200,1586542500,90,10.937,109.341,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,0
1.093.635,109.365,1.093.545,10.936,1586542200,1586542500,94,109.378,109.342,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,1
1.093.635,109.365,1.093.545,1.093.605,1586542200,1586542500,100,109.379,109.342,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,1
1.093.635,109.365,1.093.545,1.093.565,1586542200,1586542500,107,109.374,109.339,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,0
1.093.635,109.365,1.093.545,109.361,1586542200,1586542500,115,109.379,109.343,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,1
1.093.635,109.365,1.093.545,1.093.625,1586542200,1586542500,123,109.383,109.342,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,1,0
1.093.635,1.093.665,1.093.545,1.093.585,1586542200,1586542500,129,109.374,109.343,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,1.093.595,1586542200,1586542500,138,109.373,109.346,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,1.093.585,1586542200,1586542500,143,109.378,109.339,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,1.093.635,1586542200,1586542500,150,109.381,109.346,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,109.358,1586542200,1586542500,156,109.371,109.345,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,109.363,1586542200,1586542500,164,109.387,109.339,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,1.093.615,1586542200,1586542500,171,109.383,10.934,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,109.361,1586542200,1586542500,172,109.383,109.339,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,109.362,1586542200,1586542500,182,109.384,10.934,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,1.093.615,1586542200,1586542500,187,109.383,10.934,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,1.093.545,109.362,1586542200,1586542500,195,109.378,109.346,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,109.354,109.361,1586542200,1586542500,204,109.379,109.343,1.093.613,1.094.131,1.094.293,1.094.399,99.558.281,13.306.771,5.312.063,0.5,0,0
1.093.635,1.093.665,109.354,1.093.625,1586542200,1586542500,223,109.383,109.342,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.665,109.354,1.093.635,1586542200,1586542500,231,109.381,109.346,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.665,109.354,109.361,1586542200,1586542500,234,10.938,109.342,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,109.364,1586542200,1586542500,240,109.383,109.345,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,1.093.645,1586542200,1586542500,248,109.385,109.344,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,1.093.635,1586542200,1586542500,254,109.385,109.342,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,109.363,1586542200,1586542500,260,109.384,109.342,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,109.364,1586542200,1586542500,267,109.386,109.342,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,109.359,1586542200,1586542500,274,109.379,109.339,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,109.359,1586542200,1586542500,280,109.379,109.339,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,1.093.605,1586542200,1586542500,281,109.379,109.342,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,1.093.635,1586542200,1586542500,290,109.384,109.343,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,1.093.545,1586542200,1586542500,297,109.369,10.934,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,109.354,1586542200,1586542500,305,109.369,109.339,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,109.354,109.362,1586542200,1586542500,311,109.384,10.934,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.595,1586542200,1586542500,319,109.377,109.342,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,109.359,1586542200,1586542500,328,109.378,10.934,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.615,1586542200,1586542500,333,109.383,10.934,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,340,109.384,10.934,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.595,1586542200,1586542500,346,109.377,109.342,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,351,109.384,10.934,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,358,109.384,10.934,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.625,1586542200,1586542500,365,109.381,109.344,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,109.361,1586542200,1586542500,371,109.379,109.343,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.595,1586542200,1586542500,377,109.378,109.341,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,381,109.386,109.338,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,388,109.385,109.339,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.625,1586542200,1586542500,395,109.385,10.934,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.565,1586542200,1586542500,399,109.369,109.344,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.545,1586542200,1586542500,407,109.371,109.338,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,413,109.385,109.339,1.093.616,1.094.121,1.094.251,1.094.385,100.0,25.890.091,5.312.063,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.635,1586542200,1586542500,414,109.385,109.342,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.615,1586542200,1586542500,428,109.384,109.339,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.363,1586542200,1586542500,435,109.383,109.343,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.363,1586542200,1586542500,442,109.387,109.339,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.625,1586542200,1586542500,448,109.385,10.934,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.615,1586542200,1586542500,455,109.385,109.338,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.595,1586542200,1586542500,462,10.938,109.339,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.361,1586542200,1586542500,466,109.379,109.343,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.361,1586542200,1586542500,471,10.938,109.342,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.363,1586542200,1586542500,476,109.386,10.934,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.645,1586542200,1586542500,480,109.386,109.343,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.615,1586542200,1586542500,489,109.383,10.934,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.635,1586542200,1586542500,503,109.386,109.341,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.595,1586542200,1586542500,506,10.938,109.339,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.357,1586542200,1586542500,513,109.375,109.339,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.359,1586542200,1586542500,514,109.375,109.343,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.625,1586542200,1586542500,519,109.386,109.339,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.364,1586542200,1586542500,524,109.386,109.342,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.635,1586542200,1586542500,530,109.383,109.344,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.361,1586542200,1586542500,533,109.381,109.341,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.363,1586542200,1586542500,538,109.391,109.335,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.615,1586542200,1586542500,543,109.384,109.339,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.625,1586542200,1586542500,548,109.384,109.341,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
