timestamp,rsi,bb_up,bb_down,ma100,ma50,close,result
1579155300,62.60196686,0.96453494,0.96410506,0.96409677,0.96417221,0.96441,0
1579155600,67.85540934,0.9645457,0.9641013,0.96410416,0.96418389,0.96447,1
1579155900,66.11404276,0.96454895,0.96410005,0.96411121,0.96419472,0.96446,1
1579156200,66.11404276,0.96455217,0.96409883,0.96411811,0.96420512,0.96446,0
1579156500,67.18002275,0.96456223,0.96409577,0.96412508,0.96421551,0.96447,0
1579156800,68.30182442,0.96457249,0.96409251,0.96413211,0.96422588,0.96448,1
1579157100,57.28745023,0.96457794,0.96409206,0.96413801,0.96423388,0.96443,0
1579157400,55.28163503,0.96458607,0.96409993,0.96414359,0.96424118,0.96442,0
1579157700,62.63970976,0.9645977,0.9641133,0.96415006,0.96425016,0.96447,1
1579158000,52.85559065,0.96458844,0.96415256,0.9641554,0.96425682,0.96442,1
1579158300,46.34109504,0.96458015,0.96418085,0.96415985,0.96426165,0.96438,1
1579158600,40.69802178,0.96457451,0.96419749,0.96416342,0.96426472,0.96434,0
1579158900,49.36832399,0.9645617,0.9642303,0.9641679,0.96426963,0.96439,0
1579159200,49.36832399,0.96454934,0.96425966,0.9641723,0.96427435,0.96439,0
1579159500,47.60648502,0.96452808,0.96429792,0.96417641,0.9642785,0.96438,0
1579159800,54.8563082,0.96449651,0.96434949,0.96418124,0.96428405,0.96442,1
1579160100,49.12130622,0.96449641,0.96434659,0.96418537,0.9642882,0.96439,1
1579160400,47.26817121,0.96449499,0.96434201,0.96418923,0.9642918,0.96438,0
1579161300,48.96940444,0.96449423,0.96433977,0.9642013,0.96430364,0.96439,1
1579161600,44.27025784,0.96448779,0.96433621,0.96420464,0.96430625,0.96437,1
1579161900,33.44008623,0.96448899,0.96432001,0.96420673,0.96430639,0.96431,0
1579162200,41.49137992,0.96448342,0.96431358,0.96420937,0.96430771,0.96434,0
1579162500,71.98759105,0.9645165,0.9642915,0.96421671,0.96431839,0.96458,0
1579162800,75.56904237,0.96456161,0.96426239,0.96422509,0.964331,0.96464,1
1579163100,66.06645023,0.96458605,0.96425295,0.96423212,0.96434077,0.96458,0
1579163400,72.00660233,0.96463116,0.96423284,0.96424079,0.96435368,0.96467,1
1579163700,70.46472423,0.96466379,0.96421921,0.96424909,0.96436569,0.96466,0
1579164000,71.82230508,0.96469949,0.96420951,0.96425762,0.96437802,0.96468,1
1579164300,72.5324821,0.96473275,0.96420725,0.96426618,0.96439025,0.96469,0
1579164600,75.94303312,0.96477043,0.96420957,0.96427557,0.96440397,0.96474,1
1579164900,60.68463601,0.96478775,0.96421825,0.96428298,0.96441361,0.96465,1
1579165500,50.4000793,0.96479794,0.96424606,0.96429443,0.96442602,0.96457,0
1579165800,54.03998333,0.96480478,0.96425722,0.96430048,0.96443284,0.9646,0
1579166100,74.04188798,0.96486036,0.96425064,0.96431196,0.96445038,0.96488,1
1579166400,63.97413406,0.96488599,0.96426601,0.96432142,0.96446369,0.96479,0
1579166700,64.5762221,0.96490959,0.96428241,0.9643309,0.96447688,0.9648,1
1579167000,48.24769066,0.96490747,0.96430653,0.96433662,0.96448249,0.96462,1
1579167300,46.06377774,0.96490077,0.96433323,0.96434164,0.96448671,0.96459,0
1579167600,51.04919114,0.9648913,0.9643707,0.96434775,0.96449311,0.96465,1
1579167900,46.97830228,0.96486114,0.96442986,0.96435274,0.96449731,0.9646,0
1579168200,48.81507314,0.96482436,0.96449464,0.96435804,0.96450212,0.96462,1
1579168500,42.23164808,0.96482707,0.96448793,0.96436164,0.9645036,0.96454,1
1579168800,15.60159581,0.96508264,0.96413236,0.96434735,0.96446974,0.96364,1
1579169100,13.0333328,0.96526067,0.96383533,0.96432839,0.96442739,0.96339,1
1579169400,11.57560747,0.96539017,0.96356083,0.96430644,0.96438004,0.96322,1
1579169700,10.14843491,0.96549905,0.96328895,0.96428117,0.9643271,0.96303,1
1579170000,9.86050243,0.96556268,0.96305632,0.9642556,0.96427467,0.96299,1
1579170300,9.70560763,0.96559126,0.96285574,0.96423014,0.9642235,0.96297,1
1579170600,8.99062924,0.96559468,0.96266632,0.96420341,0.96417082,0.96288,0
1579170900,23.73780335,0.96556314,0.96254186,0.96418136,0.96412843,0.96309,1
1579171200,23.33271368,0.96552511,0.96242889,0.96415935,0.96408692,0.96307,1
1579171500,21.28913576,0.96547925,0.96231475,0.9641358,0.96404312,0.96297,0
1579171800,34.78357276,0.96540313,0.96224887,0.96411687,0.96400928,0.96318,1
1579172100,31.59187737,0.96526739,0.96220361,0.96409614,0.96397244,0.96307,1
1579172400,25.20536402,0.96513924,0.96213276,0.96407048,0.96392646,0.9628,0
1579172700,30.47590282,0.96497702,0.96210398,0.9640471,0.96388582,0.96289,1
1579173000,25.91120367,0.9648361,0.9620519,0.96402023,0.96383892,0.96269,0
1579173300,35.66742308,0.96466628,0.96204972,0.96399745,0.96380093,0.96287,1
1579173600,34.53065,0.96445037,0.96208363,0.96397433,0.96376285,0.96283,1
1579173900,31.9528639,0.96420644,0.96214156,0.96394989,0.96372274,0.96274,1
1579174200,28.26083446,0.96389327,0.96225273,0.96392316,0.96367871,0.9626,0
1579174500,33.22114437,0.96346859,0.96249141,0.96389854,0.96363954,0.96268,0
1579174800,43.16789585,0.96332622,0.96255578,0.96387798,0.96360897,0.96286,0
1579175100,49.30332746,0.96324804,0.96259396,0.96386039,0.9635847,0.96299,1
1579175400,48.84697726,0.96320766,0.96261034,0.96384296,0.96356099,0.96298,0
1579175700,52.7805355,0.96321186,0.96260914,0.96382746,0.96354134,0.96306,1
1579176000,47.62994633,0.96320906,0.96260894,0.96381028,0.96351854,0.96296,0
1579176300,49.2997559,0.963211,0.962609,0.96379404,0.96349782,0.96299,0
1579176600,55.6615159,0.96323438,0.96260862,0.96378049,0.96348261,0.96311,1
1579176900,43.406706,0.96321424,0.96260676,0.96376246,0.96345858,0.96287,0
1579177200,45.65032829,0.96319731,0.96260769,0.96374558,0.96343707,0.96291,1
1579177500,37.66991254,0.96319338,0.96258662,0.96372527,0.96340895,0.96272,1
1579177800,32.90197519,0.9631614,0.9625586,0.96370259,0.96337644,0.96258,0
1579178100,41.78368156,0.96313325,0.96255275,0.96368333,0.96335109,0.96273,1
1579178400,40.57522747,0.96313442,0.96254158,0.96366386,0.96332556,0.9627,1
1579178700,33.94787816,0.96314535,0.96249365,0.96364121,0.96329397,0.96252,1
1579179000,31.68378636,0.96316744,0.96244756,0.96361762,0.96326087,0.96245,0
1579179300,36.45179678,0.96316958,0.96241042,0.96359589,0.96323182,0.96252,1
1579179600,29.50243338,0.96319659,0.96233141,0.96357043,0.96319567,0.96231,0
1579179900,40.959268,0.96319964,0.96230436,0.96354923,0.96316839,0.9625,1
1579180200,38.37445182,0.96320848,0.96227852,0.96352707,0.96313943,0.96243,1
1579180500,32.17439165,0.96323548,0.96220752,0.96350158,0.96310416,0.96224,0
1579180800,32.81709625,0.9632397,0.9621423,0.9634768,0.96307066,0.96225,0
1579181100,45.58004668,0.96320376,0.96212624,0.96345686,0.96304711,0.96247,0
1579181400,46.61722469,0.96316408,0.96211692,0.96343771,0.96302526,0.96249,0
1579181700,54.84644244,0.96310776,0.96213324,0.96342231,0.96301094,0.96266,1
1579182000,50.23428872,0.9630629,0.9621391,0.96340544,0.96299364,0.96257,0
1579182300,57.01227984,0.96301784,0.96215716,0.96339186,0.96298291,0.96272,1
1579182600,53.20771744,0.96292403,0.96220497,0.96337717,0.96296986,0.96265,1
1579182900,53.20771744,0.96288752,0.96221948,0.96336277,0.96295731,0.96265,0
1579183200,59.96951542,0.96285926,0.96223574,0.96335143,0.96295075,0.96279,0
1579183500,60.42901939,0.96287388,0.96222912,0.96334051,0.96294484,0.9628,1
1579183800,58.17524514,0.96289709,0.96222491,0.96332921,0.96293798,0.96277,1
1579184100,55.83260656,0.96289862,0.96222438,0.96331755,0.96293022,0.96274,0
1579184400,58.34848215,0.9629109,0.9622201,0.9633069,0.96292433,0.96278,1
1579184700,52.46483921,0.96292529,0.96222471,0.96329508,0.96291592,0.96271,1
1579185000,32.14703538,0.96293238,0.96220462,0.96327577,0.96289255,0.96232,0
1579185300,39.57250017,0.96293237,0.96219563,0.96325903,0.96287442,0.96243,1
1579185600,30.38921779,0.96295047,0.96216253,0.96323726,0.9628464,0.96216,0
1579185900,35.38727531,0.96296055,0.96212645,0.96321751,0.96282262,0.96224,1
1579186200,32.74249824,0.96297726,0.96208274,0.96319657,0.96279663,0.96216,1
1579186500,25.29782425,0.96302816,0.96199584,0.9631705,0.96276069,0.96188,0
1579186800,33.22772723,0.96305002,0.96194998,0.96314752,0.96273125,0.96201,1
1579187100,23.97681477,0.96313439,0.96177761,0.96311668,0.96268649,0.96159,1
1579187400,21.00115095,0.96322073,0.96158227,0.96308269,0.96263604,0.9614,0
1579188000,26.59464792,0.96325312,0.96132688,0.96302062,0.96254866,0.96148,0
1579188300,36.13052112,0.96321616,0.96125784,0.96299368,0.96251381,0.96166,0
1579188600,68.04385785,0.96325367,0.96124433,0.96299162,0.96252856,0.96289,1
1579188900,65.07008608,0.96327361,0.96123839,0.96298763,0.96253881,0.96279,0
1579189200,68.19735,0.96330804,0.96122396,0.96298768,0.96255651,0.96299,1
1579189500,64.92756884,0.96332246,0.96121854,0.96298574,0.96256959,0.96289,0
1579189800,66.7225259,0.96335843,0.96120457,0.96298583,0.96258607,0.96299,0
1579190100,75.05324902,0.9635242,0.9611218,0.9629974,0.96262466,0.96357,0
1579190400,76.31817393,0.96369514,0.96104086,0.96301091,0.96266604,0.96368,0
1579190700,79.41402482,0.9639261,0.9609359,0.9630299,0.96271718,0.96397,1
1579191000,56.29104869,0.96400012,0.96094588,0.96303248,0.96273454,0.96316,0
1579191300,62.11322395,0.96412446,0.96093254,0.96304253,0.96276613,0.96354,0
1579191600,67.27524949,0.96431653,0.96091847,0.9630603,0.96281217,0.96394,1
1579191900,59.92679424,0.96443011,0.96094289,0.96307139,0.96284384,0.96362,0
1579192200,70.80255899,0.96471859,0.96089741,0.96310146,0.96291232,0.96459,1
1579192500,68.43311999,0.96493039,0.96094561,0.96312875,0.9629738,0.96448,1
1579192800,66.16843764,0.96509539,0.96101761,0.96315353,0.96302894,0.96438,0
1579193100,69.56745234,0.96525027,0.96117173,0.96318376,0.96309369,0.96468,1
1579193400,69.04717113,0.96532754,0.96142046,0.96321299,0.96315512,0.96466,1
1579193700,66.52831365,0.96534912,0.96170388,0.96323986,0.9632106,0.96457,1
1579194000,53.18853962,0.96522464,0.96208236,0.96325531,0.96324234,0.96402,0
1579194300,58.0105686,0.96508457,0.96248643,0.963276,0.96328382,0.9643,0
1579194600,60.92181526,0.96512927,0.96260073,0.96329984,0.96333073,0.96448,0
1579194900,63.74934626,0.96516626,0.96275074,0.96332677,0.96338286,0.96466,1
1579195200,53.57385867,0.96514853,0.96289347,0.96334486,0.96341647,0.96424,1
1579195500,46.08633075,0.96507511,0.96306389,0.96335506,0.96343386,0.96386,0
1579196100,53.41148708,0.96500399,0.96332701,0.96338976,0.96349585,0.96424,0
1579196400,54.84193746,0.96500701,0.96338699,0.96340798,0.96352778,0.96431,1
1579196700,50.36813498,0.96500903,0.96340097,0.96342228,0.96355139,0.96413,1
1579197000,47.92468581,0.96490165,0.96359535,0.96343431,0.96357016,0.96403,0
1579197300,47.92468581,0.96485038,0.96369562,0.96344611,0.9635882,0.96403,0
1579197600,55.79545852,0.96484894,0.96373506,0.96346341,0.96361689,0.96432,0
1579197900,65.1853379,0.96485402,0.96384598,0.96348948,0.96366251,0.96478,1
1579198200,61.96617817,0.96486852,0.96384048,0.96351306,0.96370241,0.96468,0
1579198500,63.77738258,0.96491191,0.96382609,0.96353795,0.96374427,0.96477,0
1579198800,66.92728659,0.96499203,0.96380097,0.96356551,0.96379077,0.96493,1
1579199100,60.62562363,0.9650046,0.9637964,0.96358917,0.96382878,0.96476,1
1579199400,53.90768224,0.96499254,0.96379846,0.96360839,0.96385746,0.96456,0
1579199700,58.78831862,0.96501702,0.96379198,0.963631,0.96389246,0.96475,0
1579200000,63.58310278,0.96508276,0.96382024,0.96365731,0.96393432,0.96496,1
1579200300,60.92497792,0.96513589,0.96382611,0.96368172,0.9639718,0.96489,1
1579200600,60.51837044,0.96517858,0.96382342,0.96370545,0.96400742,0.96488,0
1579200900,62.48979424,0.96521802,0.96381298,0.9637301,0.96404438,0.96495,1
1579201200,60.54628374,0.96525963,0.96383837,0.96375346,0.96407833,0.96491,0
1579201500,64.57464068,0.96527459,0.96394141,0.96377894,0.96411604,0.96504,1
1579201800,51.04407901,0.96527972,0.96398628,0.96379797,0.96414051,0.96474,0
1579202100,57.69268444,0.96530149,0.96403451,0.96382058,0.96417186,0.96494,0
1579202400,60.69525258,0.96533539,0.96407361,0.96384473,0.96420591,0.96504,1
1579202700,51.9799052,0.96531418,0.96416482,0.96386424,0.96423038,0.96483,0
1579203000,56.94756848,0.96526879,0.96430521,0.96388633,0.96425978,0.96498,1
1579203300,52.09708458,0.9651627,0.9644943,0.96390561,0.96428331,0.96486,0
1579203600,55.30885952,0.96510282,0.96461718,0.9639263,0.96430946,0.96495,1
1579204200,51.37954915,0.9650982,0.9646488,0.9639631,0.96435217,0.96486,1
1579204500,48.0643122,0.96509752,0.96465148,0.96397948,0.96436934,0.96479,1
1579204800,42.7451105,0.96509985,0.96462315,0.96399315,0.96438113,0.96467,1
1579205100,38.01248141,0.96512251,0.96457949,0.96400418,0.96438775,0.96455,1
1579205400,35.09801011,0.9651393,0.9645537,0.9640134,0.96439098,0.96447,0
1579205700,37.13153825,0.9651615,0.9645065,0.96402304,0.96439525,0.9645,0
1579206000,55.07748639,0.9651504,0.9645056,0.96403921,0.96441269,0.96484,1
1579206300,53.0723875,0.96514483,0.96450217,0.96405428,0.96442788,0.9648,0
1579206600,62.0171631,0.96516404,0.96449796,0.9640736,0.96445149,0.96503,1
1579206900,56.72826524,0.96516172,0.96449828,0.96409056,0.96447026,0.96493,1
1579207200,47.98174262,0.9651533,0.9644897,0.96410342,0.96448084,0.96474,1
1579207500,44.33873058,0.96512589,0.96447811,0.96411424,0.96448747,0.96465,1
1579207800,38.17892237,0.96514141,0.96443659,0.96412148,0.96448718,0.96448,0
1579208100,43.38399459,0.96512748,0.96441452,0.96413056,0.96449082,0.96458,1
1579208400,43.38399459,0.9650912,0.9644048,0.96413946,0.96449432,0.96458,1
1579208700,39.58739603,0.9650896,0.9643724,0.96414641,0.96449415,0.96449,0
1579209000,54.13660426,0.96506199,0.96438001,0.96415895,0.96450536,0.96478,0
1579209300,56.18340227,0.96505829,0.96438071,0.96417224,0.96451809,0.96483,0
1579209600,56.61900521,0.96504101,0.96438699,0.96418546,0.96453071,0.96484,1
1579209900,54.19451733,0.96503221,0.96438879,0.96419763,0.96454127,0.9648,0
1579210500,52.75136965,0.96503081,0.96438919,0.96422202,0.96456266,0.96479,1
1579210800,52.75136965,0.96503808,0.96439392,0.96423327,0.96457157,0.96479,1
1579211100,52.75136965,0.96504224,0.96441376,0.9642443,0.96458014,0.96479,1
1579211400,51.87469964,0.96503507,0.96445193,0.9642549,0.96458798,0.96478,1
1579211700,43.70373257,0.96502386,0.96448114,0.96426332,0.96459159,0.96468,0
1579212000,44.68394806,0.96501456,0.96447544,0.96427177,0.96459545,0.96469,1
1579212300,43.82548577,0.96500873,0.96446927,0.96427985,0.96459876,0.96468,0
1579213200,51.78723397,0.96493671,0.96450129,0.9643082,0.96461773,0.96476,0
1579213500,56.19978156,0.96494452,0.96450848,0.96431794,0.96462488,0.9648,0
1579213800,60.28857652,0.96493597,0.96455303,0.96432828,0.96463332,0.96484,0
1579214100,62.26978796,0.96494052,0.96457648,0.96433881,0.96464221,0.96486,1
1579214400,50.85298861,0.96493114,0.96460586,0.96434754,0.96464761,0.96478,1
1579214700,49.57481278,0.96488327,0.96468173,0.96435591,0.96465241,0.96477,0
1579215000,58.87728546,0.96489096,0.96468104,0.96436569,0.96466016,0.96485,1
1579215300,46.74930302,0.96488604,0.96467796,0.9643733,0.96466368,0.96475,1
1579215900,47.03990453,0.96487657,0.96467243,0.96438788,0.96466994,0.96475,1
1579216200,45.76077285,0.96486593,0.96467207,0.96439485,0.96467269,0.96474,0
1579216800,47.3707817,0.96486144,0.96466856,0.96440878,0.96467864,0.96475,1
1579217100,47.3707817,0.96485894,0.96466706,0.96441554,0.96468143,0.96475,0
1579217400,60.66908829,0.96486559,0.96466541,0.96442374,0.96468726,0.96483,0
1579217700,71.72193836,0.9648967,0.9646603,0.96443397,0.96469717,0.96494,0
1579218000,73.25905508,0.96492714,0.96465686,0.96444438,0.96470748,0.96496,1
1579218300,67.10377337,0.96494212,0.96466688,0.964454,0.9647162,0.96493,0
1579218600,73.72636576,0.96497951,0.96465349,0.96446501,0.96472773,0.96501,1
1579219200,39.26587534,0.96498539,0.96463461,0.96447422,0.96472559,0.9647,0
1579219500,39.26587534,0.96498682,0.96462318,0.96447869,0.96472459,0.9647,1
1579219800,30.69838873,0.96499918,0.96458382,0.9644805,0.96471853,0.96457,1
1579220100,27.11455507,0.96501411,0.96453289,0.96448089,0.96470996,0.9645,0
1579220400,42.27684622,0.96501399,0.96451901,0.96448404,0.96470721,0.96464,1
1579220700,29.81619504,0.96504441,0.96445059,0.96448218,0.96469478,0.96439,0
1579221000,41.46223031,0.96503811,0.96442589,0.96448332,0.96468871,0.96454,0
1579221300,50.1480812,0.96503531,0.96442169,0.96448722,0.96468836,0.96468,1
1579221600,46.28495767,0.96503304,0.96441096,0.96448965,0.96468529,0.96461,1
1579221900,38.23721728,0.96504046,0.96437254,0.96448866,0.96467567,0.96444,0
1579222200,52.03482344,0.96503767,0.96437033,0.96449265,0.96467623,0.96469,0
1579222500,55.60518076,0.96503934,0.96437066,0.96449814,0.96467991,0.96477,0
1579222800,61.27953871,0.96505872,0.96436728,0.9645063,0.96468893,0.96491,0
1579223100,62.05891759,0.96508025,0.96436375,0.96451469,0.96469839,0.96493,0
1579223400,64.09172036,0.96510246,0.96435654,0.9645239,0.96470943,0.96498,0
1579223700,72.66069507,0.96517048,0.96431852,0.96453808,0.96473024,0.96524,1
1579224000,65.86025745,0.9652042,0.9643028,0.96455,0.96474631,0.96514,1
1579224300,60.74366513,0.96522424,0.96429576,0.9645601,0.96475861,0.96506,1
1579224600,57.00687738,0.96522268,0.96429632,0.96456881,0.96476807,0.965,1
1579225200,54.49269385,0.96526142,0.96430958,0.96458415,0.96478283,0.96496,0
1579225500,55.11898667,0.96527975,0.96431825,0.96459179,0.96479017,0.96497,1
1579226100,51.06687004,0.96528858,0.96438742,0.96460486,0.96480053,0.96492,1
1579226400,51.06687004,0.96529443,0.96440957,0.9646111,0.96480522,0.96492,1
1579226700,43.89475812,0.96526316,0.96448584,0.96461563,0.96480658,0.96484,0
1579227000,46.0267187,0.96524785,0.96453315,0.96462047,0.96480868,0.96486,0
1579227300,53.05129193,0.96524727,0.96455873,0.9646266,0.96481343,0.96493,1
1579227600,37.96375446,0.96523584,0.96458316,0.96462884,0.96481055,0.96474,0
1579227900,40.94697083,0.96518137,0.96467063,0.96463164,0.96480896,0.96477,1
1579228200,38.19208341,0.96517648,0.96467952,0.96463359,0.96480587,0.96473,0
1579228500,39.33991357,0.96517911,0.96467389,0.96463569,0.96480328,0.96474,1
1579228800,33.70629927,0.96519209,0.96463591,0.96463617,0.96479767,0.96466,0
1579229100,36.27296864,0.96519749,0.96460551,0.96463704,0.96479305,0.96468,0
1579229400,50.33414006,0.96518925,0.96459675,0.96464047,0.96479372,0.96481,0
1579229700,51.2647132,0.96512297,0.96462103,0.96464402,0.96479475,0.96482,1
1579230000,41.61548243,0.96507858,0.96462242,0.96464533,0.96479142,0.96471,0
1579230300,45.78970641,0.96504548,0.96462452,0.9646474,0.9647898,0.96475,1
1579230600,42.38091153,0.96502333,0.96461767,0.96464864,0.96478667,0.96471,0
1579231200,44.69673939,0.96498328,0.96461172,0.96465183,0.96478231,0.96473,0
1579231800,55.91047598,0.96494329,0.96462771,0.96465882,0.96478598,0.96483,0
1579232100,58.0629246,0.96493054,0.96463346,0.9646626,0.96478849,0.96485,1
1579232400,58.0629246,0.96491681,0.96464019,0.96466631,0.9647909,0.96485,0
1579232700,74.07895613,0.96496977,0.96460823,0.96467391,0.96480106,0.96505,1
1579233000,72.52104263,0.96500763,0.96458837,0.96468116,0.96481043,0.96504,1
1579233300,69.24449664,0.96502663,0.96457837,0.96468787,0.96481865,0.96502,1
1579233600,52.04853055,0.9650353,0.9645847,0.96469187,0.96482145,0.96489,0
1579233900,56.70114344,0.96504987,0.96458713,0.96469679,0.9648261,0.96494,1
1579234200,29.92020019,0.96506967,0.96454733,0.96469348,0.96481449,0.96453,1
1579234500,29.92020019,0.96508496,0.96451104,0.96469025,0.96480333,0.96453,1
1579235100,28.96984928,0.96510828,0.96445772,0.96468357,0.96478153,0.96451,0
1579235400,38.80928247,0.96510704,0.96443796,0.96468191,0.96477441,0.9646,0
1579235700,41.83097584,0.96510236,0.96442364,0.96468088,0.96476875,0.96463,0
1579236000,54.4761851,0.96510504,0.96442796,0.96468285,0.96476919,0.96478,0
1579236300,55.20650057,0.9651071,0.9644299,0.96468497,0.96477,0.96479,0
1579236600,69.13337205,0.96514224,0.96442776,0.964692,0.96478059,0.96504,0
1579236900,74.77922433,0.96520756,0.96440944,0.96470206,0.96479704,0.9652,0
1579237200,76.5859826,0.9652777,0.9643923,0.96471311,0.96481519,0.96526,0
1579237500,76.5859826,0.96533634,0.96437666,0.96472394,0.96483264,0.96526,0
1579238100,78.8618514,0.96546043,0.96434957,0.96474751,0.96487051,0.96533,0
1579238400,82.23574345,0.96553588,0.96433312,0.96476122,0.96489284,0.96544,1
1579238700,74.89979989,0.96558155,0.96432045,0.96477347,0.96491194,0.96538,1
1579239000,66.06030962,0.96561184,0.96431616,0.9647839,0.96492716,0.9653,0
1579239300,72.45930781,0.96566516,0.96430484,0.96479689,0.96494727,0.96544,1
1579239600,67.35683964,0.9657108,0.9643092,0.96480864,0.96496463,0.96539,1
1579239900,64.30048232,0.96574715,0.96431485,0.96481955,0.96498014,0.96536,0
1579240200,63.22466086,0.96576215,0.96438185,0.96483006,0.96499464,0.96535,0
1579240500,74.66811697,0.96580322,0.96444678,0.96484511,0.96501799,0.96559,1
1579240800,66.00346634,0.96581216,0.96453484,0.96485807,0.96503689,0.9655,1
1579241100,66.00346634,0.96579864,0.96464736,0.96487079,0.96505505,0.9655,1
1579241400,54.45203371,0.96576363,0.96475937,0.96488067,0.9650674,0.96537,0
1579241700,53.63964446,0.96570908,0.96488692,0.96489016,0.96507888,0.96536,0
1579242000,56.55632668,0.96566598,0.96499202,0.96490026,0.96509147,0.9654,0
1579242300,60.72590664,0.96559573,0.96512927,0.96491134,0.96510592,0.96546,1
1579242600,58.61623458,0.96556469,0.96520031,0.96492181,0.96511902,0.96544,0
1579242900,60.90801223,0.96556134,0.96523066,0.96493267,0.96513279,0.96547,1
1579243200,59.66886888,0.9655611,0.9652509,0.96494311,0.96514562,0.96546,1
1579243500,49.4771618,0.96555268,0.96527032,0.96495156,0.96515442,0.96537,1
1579243800,42.25911738,0.9655556,0.9652644,0.96495826,0.96515974,0.96529,0
1579244400,47.87342028,0.96555356,0.96525544,0.96497284,0.96517284,0.96534,1
1579245000,39.33189225,0.96557,0.965218,0.96498313,0.96517763,0.96524,1
1579245300,27.33440565,0.96560406,0.96514494,0.96498445,0.96517263,0.96505,1
1579245600,25.07040901,0.96563639,0.96507361,0.96498476,0.96516586,0.965,0
1579245900,34.79204252,0.9656468,0.9650352,0.96498664,0.96516249,0.96508,1
1579246200,29.88476351,0.96566482,0.96498118,0.96498671,0.96515573,0.96499,1
1579246500,31.0995306,0.96563987,0.96494713,0.96498697,0.96514962,0.965,1
1579246800,27.84336751,0.9656306,0.9649004,0.96498604,0.9651414,0.96494,1
1579247100,26.79145439,0.9656144,0.9648586,0.96498474,0.96513272,0.96492,0
1579247400,35.07039304,0.96560544,0.96482856,0.96498464,0.96512673,0.96498,0
1579247700,37.71188528,0.96559259,0.96480541,0.96498495,0.96512176,0.965,0
1579248000,55.88377048,0.96557065,0.96480535,0.96498881,0.96512404,0.96518,1
1579248300,50.37286779,0.96553349,0.96480851,0.96499141,0.96512388,0.96512,1
1579248600,49.4583794,0.96549594,0.96481306,0.96499375,0.96512334,0.96511,1
1579248900,41.07030987,0.96544571,0.96481729,0.96499408,0.96511889,0.96501,1
1579249200,41.07030987,0.96538842,0.96482958,0.96499439,0.96511462,0.96501,0
1579249500,48.76809416,0.96534705,0.96484195,0.96499609,0.96511327,0.96508,1
1579250100,41.75534748,0.96527805,0.96484995,0.96499624,0.96510456,0.965,0
1579250400,44.29006783,0.96522104,0.96487496,0.96499671,0.96510124,0.96502,1
1579250700,36.29403933,0.96519176,0.96487424,0.96499539,0.96509452,0.96493,0
1579251000,39.04519971,0.96514954,0.96488746,0.96499449,0.96508886,0.96495,1
1579251300,35.58729271,0.96514981,0.96487319,0.96499282,0.96508184,0.96491,1
1579251600,29.07050864,0.9651641,0.9648409,0.9649894,0.96507157,0.96482,1
1579251900,24.10467483,0.96518132,0.96478868,0.96498426,0.96505818,0.96473,0
1579252200,30.07682468,0.96519148,0.96475652,0.96498002,0.96504688,0.96477,1
1579252500,31.59081337,0.96519582,0.96473018,0.96497606,0.96503641,0.96478,0
1579252800,56.82897109,0.96520085,0.96473315,0.96497693,0.96503577,0.96502,0
1579253100,65.24379277,0.96522622,0.96473178,0.96498055,0.96504064,0.96516,0
1579253400,74.44867548,0.96530482,0.96469418,0.96498866,0.96505434,0.96539,1
1579254000,66.44715382,0.96536647,0.96467353,0.96500068,0.96507287,0.96531,0
1579254300,72.20883938,0.96543147,0.96464253,0.96500977,0.96508805,0.96546,0
1579254600,75.92896394,0.96552017,0.96460083,0.96502106,0.96510734,0.96558,1
1579254900,74.06990209,0.96559561,0.96458039,0.96503174,0.96512509,0.96556,0
1579255200,78.00746523,0.96569148,0.96455252,0.96504477,0.96514725,0.96569,1
1579255500,73.1979483,0.96576195,0.96453805,0.96505656,0.96516657,0.96564,1
1579255800,59.2298479,0.9657966,0.9645504,0.96506474,0.96517847,0.96547,1
1579256100,52.58881779,0.96581537,0.96456863,0.96507079,0.96518598,0.96537,0
1579256400,53.17940533,0.96583325,0.96458675,0.96507691,0.96519359,0.96538,0
1579256700,64.59201703,0.96587656,0.96461144,0.96508747,0.96520992,0.96561,1
1579257000,42.36662778,0.96587424,0.96463576,0.9650891,0.96520835,0.96517,1
1579257300,37.72064571,0.96586898,0.96465302,0.96508793,0.96520136,0.96503,0
1579257600,39.84114283,0.96585437,0.96469263,0.96508758,0.96519621,0.96507,1
1579257900,38.72854415,0.96582591,0.96475209,0.96508664,0.96519008,0.96504,1
1579258200,36.43896675,0.96580255,0.96479645,0.96508452,0.96518184,0.96498,0
1579258500,46.51727968,0.96576765,0.96486835,0.96508582,0.9651806,0.96515,1
1579258800,44.19840594,0.9657623,0.9648817,0.9650861,0.96517743,0.9651,1
1579259100,44.19840594,0.96576446,0.96487354,0.96508638,0.9651744,0.9651,0
1579259400,46.23370937,0.96575755,0.96485445,0.96508724,0.96517266,0.96513,1
1579259700,44.41137003,0.96575735,0.96483665,0.96508749,0.96516981,0.9651,0
1579260000,48.93968398,0.96575363,0.96482537,0.96508893,0.96516942,0.96516,1
1579260300,43.6108043,0.96573627,0.96480473,0.96508875,0.96516592,0.96508,0
1579260900,56.38365878,0.96566109,0.96481891,0.96509566,0.96517354,0.96527,0
1579261200,59.42473324,0.96559127,0.96485173,0.96510011,0.96517929,0.96532,0
1579261500,73.53872846,0.96559687,0.96484813,0.96511119,0.96519814,0.96566,1
1579261800,68.78834878,0.96562427,0.96483373,0.96512087,0.9652139,0.9656,1
